T_H,LST_Gauge,SUGRA_Gauge,source_files,num_sources
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,2 e7 + e8 + 3 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,2 e7 + e8 + 3 f4 + 4 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext4,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,2 e7 + e8 + 3 f4 + 4 su2+g2 + su2+so7+su2 + 3 su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,2 e7 + e8 + 3 f4 + 4 su2+g2 + su2+so7+su2 + 4 su3,T031/Ext4,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,2 e7 + e8 + 3 f4 + 5 su2+g2 + su2+so7+su2 + 2 su3,T031/Ext4,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,2 e7 + e8 + 3 f4 + 5 su2+g2 + su2+so7+su2 + su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,2 e7 + e8 + 3 f4 + 6 su2+g2 + su2+so7+su2,T031/Ext4,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,2 e7 + e8 + 3 f4 + so8 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,2 e7 + e8 + 3 f4 + so8 + 4 su2+g2 + su2+so7+su2 + 2 su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,2 e7 + e8 + 3 f4 + so8 + 5 su2+g2 + su2+so7+su2,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,e6 + 2 e7 + e8 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + 2 su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,e6 + 2 e7 + e8 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + 3 su3,T031/Ext4,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,e6 + 2 e7 + e8 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext4,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,e6 + 2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + 3 su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,e6 + 2 e7 + e8 + 2 f4 + 5 su2+g2 + su2+so7+su2 + su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 4 su2+g2 + su2+so7+su2 + su3,e6 + 2 e7 + e8 + 2 f4 + so8 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 6 su2+g2,2 e7 + e8 + 2 f4 + 2 so8 + 5 su2+g2 + su2+so7+su2,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 6 su2+g2,2 e7 + e8 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 6 su2+g2,2 e7 + e8 + 2 f4 + so8 + 5 su2+g2 + su2+so7+su2 + su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 6 su2+g2,2 e7 + e8 + 3 f4 + 5 su2+g2 + su2+so7+su2 + 2 su3,T031/Ext4,1
30,2 e7 + e8 + 2 f4 + 6 su2+g2,2 e7 + e8 + 3 f4 + 5 su2+g2 + su2+so7+su2 + su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 6 su2+g2,2 e7 + e8 + 3 f4 + 6 su2+g2 + 2 su3,T031/Ext3,1
30,2 e7 + e8 + 2 f4 + 6 su2+g2,2 e7 + e8 + 3 f4 + so8 + 5 su2+g2 + su2+so7+su2,T031/Ext3,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + 3 su3,T031/Ext3,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su2+so7+su2 + su3,T031/Ext4,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2,2 e8 + 2 f4 + 2 so8 + 6 su2+g2,T031/Ext3,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2,2 e8 + 2 f4 + 3 so8 + 4 su2+g2 + 2 su3,T031/Ext3,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + 2 su3,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su2+so7+su2 + su3,T031/Ext2,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + 2 su3,2 e8 + 2 f4 + 2 so8 + 6 su2+g2,T031/Ext2,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su3,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + 3 su3,T031/Ext2,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su3,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + 4 su3,T031/Ext3,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su3,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su2+so7+su2 + su3,T031/Ext3,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su3,2 e8 + 2 f4 + 2 so8 + 5 su2+g2 + 2 su3,T031/Ext3,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su3,2 e8 + 2 f4 + 2 so8 + 6 su2+g2,T031/Ext3,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su3,2 e8 + 2 f4 + 3 so8 + 4 su2+g2 + 2 su3,T031/Ext2,1
30,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su3,2 e8 + 2 f4 + 3 so8 + 5 su2+g2 + su3,T031/Ext3,1
30,2 e8 + 2 f4 + 2 so8 + 5 su2+g2,2 e8 + 2 f4 + 2 so8 + 5 su2+g2 + su2+so7+su2,T031/Ext3,1
30,2 e8 + 2 f4 + 2 so8 + 5 su2+g2,2 e8 + 2 f4 + 2 so8 + 6 su2+g2,T031/Ext2,1
30,2 e8 + 2 f4 + 4 su2+g2,3 e8 + 2 f4 + 6 su2+g2,T031/Ext3,1
30,2 e8 + 2 f4 + 4 su2+g2,e6 + 2 e8 + 2 f4 + 6 su2+g2,T031/Ext3,1
30,2 e8 + 2 f4 + 4 su2+g2,e7 + 2 e8 + 2 f4 + 6 su2+g2,T031/Ext3,1
30,2 e8 + 2 f4 + 4 su2+g2,e7p + 2 e8 + 2 f4 + 6 su2+g2,T031/Ext3,1
30,2 e8 + 2 f4 + 5 su2+g2,3 e8 + 2 f4 + 6 su2+g2,T031/Ext2,1
30,2 e8 + 2 f4 + 5 su2+g2,e6 + 2 e8 + 2 f4 + 5 su2+g2 + 2 su3,T031/Ext3,1
30,2 e8 + 2 f4 + 5 su2+g2,e6 + 2 e8 + 2 f4 + 6 su2+g2,T031/Ext2; T031/Ext3,2
30,2 e8 + 2 f4 + 5 su2+g2,e7 + 2 e8 + 2 f4 + 5 su2+g2 + 2 su3,T031/Ext3,1
30,2 e8 + 2 f4 + 5 su2+g2,e7 + 2 e8 + 2 f4 + 6 su2+g2,T031/Ext2; T031/Ext3,2
30,2 e8 + 2 f4 + 5 su2+g2,e7p + 2 e8 + 2 f4 + 5 su2+g2 + 2 su3,T031/Ext3,1
30,2 e8 + 2 f4 + 5 su2+g2,e7p + 2 e8 + 2 f4 + 6 su2+g2,T031/Ext2; T031/Ext3,2
30,2 e8 + 2 f4 + 5 su2+g2 + su3,e6 + 2 e8 + 2 f4 + 5 su2+g2 + 2 su3,T031/Ext2,1
30,2 e8 + 2 f4 + 5 su2+g2 + su3,e6 + 2 e8 + 2 f4 + 6 su2+g2 + su3,T031/Ext3,1
30,2 e8 + 2 f4 + 5 su2+g2 + su3,e7 + 2 e8 + 2 f4 + 5 su2+g2 + 2 su3,T031/Ext2,1
30,2 e8 + 2 f4 + 5 su2+g2 + su3,e7 + 2 e8 + 2 f4 + 6 su2+g2 + su3,T031/Ext3,1
30,2 e8 + 2 f4 + 5 su2+g2 + su3,e7p + 2 e8 + 2 f4 + 5 su2+g2 + 2 su3,T031/Ext2,1
30,2 e8 + 2 f4 + 5 su2+g2 + su3,e7p + 2 e8 + 2 f4 + 6 su2+g2 + su3,T031/Ext3,1
30,2 e8 + 2 f4 + 6 su2+g2,2 e8 + 2 f4 + so8 + 5 su2+g2 + su2+so7+su2,T031/Ext2,1
30,2 e8 + 2 f4 + 6 su2+g2,2 e8 + 3 f4 + 5 su2+g2 + su2+so7+su2,T031/Ext2,1
30,2 e8 + 2 f4 + 6 su2+g2,e6 + 2 e8 + 2 f4 + 5 su2+g2 + su2+so7+su2,T031/Ext2,1
30,2 e8 + 2 f4 + 6 su2+g2,e6 + 2 e8 + 2 f4 + 6 su2+g2 + su3,T031/Ext2,1
30,2 e8 + 2 f4 + 6 su2+g2,e7 + 2 e8 + 2 f4 + 5 su2+g2 + su2+so7+su2,T031/Ext2,1
30,2 e8 + 2 f4 + 6 su2+g2,e7 + 2 e8 + 2 f4 + 6 su2+g2 + su3,T031/Ext2,1
30,2 e8 + 2 f4 + 6 su2+g2,e7p + 2 e8 + 2 f4 + 5 su2+g2 + su2+so7+su2,T031/Ext2,1
30,2 e8 + 2 f4 + 6 su2+g2,e7p + 2 e8 + 2 f4 + 6 su2+g2 + su3,T031/Ext2,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + 2 su3,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + 3 su3,T031/Ext2,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + 2 su3,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + su2+so7+su2 + su3,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + 2 su3,2 e8 + 2 f4 + 2 so8 + 6 su2+g2,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + 2 su3,2 e8 + 3 f4 + so8 + 4 su2+g2 + 3 su3,T031/Ext2,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + 2 su3,2 e8 + 3 f4 + so8 + 4 su2+g2 + su2+so7+su2 + su3,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + 2 su3,2 e8 + 3 f4 + so8 + 6 su2+g2,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + 2 su3,e6 + 2 e8 + 2 f4 + so8 + 4 su2+g2 + 3 su3,T031/Ext2,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + 2 su3,e6 + 2 e8 + 2 f4 + so8 + 4 su2+g2 + su2+so7+su2 + su3,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + su3,2 e8 + 2 f4 + 2 so8 + 4 su2+g2 + 3 su3,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + su3,2 e8 + 2 f4 + 2 so8 + 5 su2+g2 + su3,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + su3,2 e8 + 2 f4 + 3 so8 + 5 su2+g2,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + su3,2 e8 + 3 f4 + 2 so8 + 5 su2+g2,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + su3,2 e8 + 3 f4 + so8 + 4 su2+g2 + 3 su3,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + su3,2 e8 + 3 f4 + so8 + 5 su2+g2,T031/Ext2,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + su3,2 e8 + 3 f4 + so8 + 5 su2+g2 + su3,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + su3,e6 + 2 e8 + 2 f4 + so8 + 4 su2+g2 + 3 su3,T031/Ext3,1
30,2 e8 + 2 f4 + so8 + 4 su2+g2 + su3,e6 + 2 e8 + 2 f4 + so8 + 5 su2+g2 + su3,T031/Ext3,1
30,2 e8 + 3 f4 + 4 su2+g2,2 e8 + 3 f4 + 4 su2+g2 + 3 su3,T031/Ext3,1
30,2 e8 + 3 f4 + 4 su2+g2,2 e8 + 3 f4 + 4 su2+g2 + su2+so7+su2,T031/Ext1,1
30,2 e8 + 3 f4 + 4 su2+g2 + 2 su3,2 e8 + 3 f4 + 4 su2+g2 + su2+so7+su2 + su3,T031/Ext2,1
30,2 e8 + 3 f4 + 4 su2+g2 + su3,2 e8 + 3 f4 + so8 + 4 su2+g2 + 3 su3,T031/Ext3,1
30,2 e8 + 3 f4 + 4 su2+g2 + su3,2 e8 + 3 f4 + so8 + 5 su2+g2,T031/Ext2,1
30,2 e8 + 3 f4 + 4 su2+g2 + su3,2 e8 + 3 f4 + so8 + 5 su2+g2 + su3,T031/Ext3,1
30,2 e8 + 3 f4 + 4 su2+g2 + su3,2 e8 + 3 f4 + so8 + 6 su2+g2,T031/Ext4,1
30,2 e8 + 3 f4 + 4 su2+g2 + su3,2 e8 + 4 f4 + 5 su2+g2 + su3,T031/Ext3,1
30,2 e8 + 3 f4 + so8 + 4 su2+g2 + su3,2 e8 + 3 f4 + so8 + 4 su2+g2 + 3 su3,T031/Ext2,1
30,2 e8 + 3 f4 + so8 + 4 su2+g2 + su3,2 e8 + 3 f4 + so8 + 5 su2+g2 + su3,T031/Ext2,1
30,2 e8 + f4 + 4 so8 + 4 su2+g2,2 e8 + f4 + 4 so8 + 4 su2+g2 + 3 su3,T031/Ext3,1
30,2 e8 + f4 + 4 so8 + 4 su2+g2,2 e8 + f4 + 4 so8 + 4 su2+g2 + su2+so7+su2,T031/Ext3,1
30,2 e8 + f4 + 4 so8 + 4 su2+g2,2 e8 + f4 + 4 so8 + 5 su2+g2 + su3,T031/Ext3,1
30,2 e8 + f4 + 4 so8 + 4 su2+g2,2 e8 + f4 + 5 so8 + 4 su2+g2 + 2 su3,T031/Ext3,1
30,2 e8 + f4 + 4 so8 + 4 su2+g2,2 e8 + f4 + 5 so8 + 5 su2+g2,T031/Ext3,1
30,3 e7 + 2 e7p + 4 su2+so7+su2,3 e7 + 2 e7p + 5 su2+so7+su2,T031/Ext1,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + 4 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e7p + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + 2 su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e7p + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e7p + 2 f4 + so8 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e7p + 3 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e7p + 3 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext3,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + 2 su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + 3 su3,T031/Ext3,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + 4 su3,T031/Ext4,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + 3 su2+g2 + 3 su2+so7+su2 + su3,T031/Ext4,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2 + 2 su3,T031/Ext4,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext3,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + 5 su2+g2 + 2 su2+so7+su2,T031/Ext4,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + so8 + 3 su2+g2 + 2 su2+so7+su2 + 2 su3,T031/Ext3,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + so8 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 2 f4 + so8 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext3,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 3 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,3 e7 + e8 + 3 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext3,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,4 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + 2 su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,4 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,4 e7 + 2 f4 + so8 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,4 e7 + 2 f4 + so8 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext3,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,4 e7 + 3 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,4 e7 + 3 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext3,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,e6 + 3 e7 + 2 f4 + so8 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,e6 + 3 e7 + 3 f4 + 3 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,3 e7 + 4 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext2,1
30,3 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,3 e7 + e7p + 2 f4 + 4 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,3 e7 + e7p + 2 f4 + so8 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext2,1
30,3 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,3 e7 + e7p + 3 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext2,1
30,3 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,4 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,4 e7 + 2 f4 + so8 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext2,1
30,3 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,4 e7 + 3 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext2,1
30,3 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,e6 + 3 e7 + 2 f4 + so8 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext2,1
30,3 e7 + 2 f4 + 4 su2+g2 + 2 su2+so7+su2,e6 + 3 e7 + 3 f4 + 4 su2+g2 + 2 su2+so7+su2,T031/Ext2,1
30,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2,3 e7 + 2 e7p + f4 + 3 su2+g2 + 3 su2+so7+su2,T031/Ext2,1
30,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2,3 e7 + e7p + 2 f4 + 3 su2+g2 + 3 su2+so7+su2,T031/Ext2,1
30,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2,4 e7 + e7p + f4 + 3 su2+g2 + 3 su2+so7+su2,T031/Ext2,1
30,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2,e6 + 3 e7 + e7p + f4 + 3 su2+g2 + 3 su2+so7+su2,T031/Ext2,1
30,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2 + su3,3 e7 + e7p + 2 f4 + 2 su2+g2 + 3 su2+so7+su2 + 2 su3,T031/Ext2,1
30,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2 + su3,3 e7 + e7p + 2 f4 + 3 su2+g2 + 3 su2+so7+su2,T031/Ext2,1
30,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2 + su3,3 e7 + e7p + 2 f4 + su2+g2 + 4 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2 + su3,e6 + 3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2 + 2 su3,T031/Ext2,1
30,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2 + su3,e6 + 3 e7 + e7p + f4 + so8 + su2+g2 + 4 su2+so7+su2 + su3,T031/Ext3,1
30,3 e7 + e7p + f4 + 2 su2+g2 + 3 su2+so7+su2 + su3,e6 + 3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + e7p + f4 + 5 su2+so7+su2,3 e7 + 2 e7p + f4 + 5 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + e7p + f4 + 5 su2+so7+su2,3 e7 + 2 e7p + f4 + su2+g2 + 5 su2+so7+su2,T031/Ext3,1
30,3 e7 + e7p + f4 + 5 su2+so7+su2,3 e7 + e7p + 2 f4 + 5 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + e7p + f4 + 5 su2+so7+su2,4 e7 + e7p + f4 + 5 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + e7p + f4 + 5 su2+so7+su2,4 e7 + e7p + f4 + su2+g2 + 5 su2+so7+su2,T031/Ext3,1
30,3 e7 + e7p + f4 + 5 su2+so7+su2,e6 + 3 e7 + e7p + f4 + 5 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2,3 e7 + 2 e7p + f4 + 2 su2+g2 + 4 su2+so7+su2,T031/Ext2; T031/Ext3,2
30,3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2,3 e7 + 2 e7p + f4 + su2+g2 + 4 su2+so7+su2 + 2 su3,T031/Ext3,1
30,3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2,3 e7 + 2 e7p + f4 + su2+g2 + 4 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2,3 e7 + e7p + 2 f4 + 2 su2+g2 + 4 su2+so7+su2,T031/Ext2,1
30,3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2,3 e7 + e7p + 2 f4 + su2+g2 + 4 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2,4 e7 + e7p + f4 + 2 su2+g2 + 4 su2+so7+su2,T031/Ext2; T031/Ext3,2
30,3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2,4 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2 + 2 su3,T031/Ext3,1
30,3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2,4 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2 + su3,T031/Ext2,1
30,3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2,e6 + 3 e7 + e7p + f4 + 2 su2+g2 + 4 su2+so7+su2,T031/Ext2,1
30,3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2,e6 + 3 e7 + e7p + f4 + su2+g2 + 4 su2+so7+su2 + su3,T031/Ext2,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + 2 e7 + 2 f4 + 2 su2+g2 + 5 su3,T031/Ext2,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + 2 e7p + 2 f4 + 2 su2+g2 + 5 su3,T031/Ext2,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e7 + 3 f4 + 2 su2+g2 + 5 su3,T031/Ext2,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e7 + e7p + 2 f4 + 2 su2+g2 + 5 su3,T031/Ext2,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e7 + e8 + 2 f4 + 2 su2+g2 + 5 su3,T031/Ext2,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e7p + e8 + 2 f4 + 2 su2+g2 + 5 su3,T031/Ext2,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e8 + 2 f4 + 2 so8 + 2 su2+g2 + 5 su3,T031/Ext3,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e8 + 2 f4 + 2 su2+g2 + 6 su3,T031/Ext2,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e8 + 2 f4 + 2 su2+g2 + 7 su3,T031/Ext3,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e8 + 2 f4 + 2 su2+g2 + 8 su3,T031/Ext4,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e8 + 2 f4 + 2 su2+g2 + 9 su3,T031/Ext5,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e8 + 2 f4 + 2 su2+g2 + su2+so7+su2 + 5 su3,T031/Ext4,1
30,4 e6 + 2 f4 + 2 su2+g2 + 5 su3,4 e6 + e8 + 2 f4 + 2 su2+g2 + su2+so7+su2 + 6 su3,T031/Ext5,1
