"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
19	70	"e7+e7'+f5+g2+su(2)+2(so(7)+2 su(2))"	24	169	1	1	0	1	0	0	0	0
19	70	"e7+e7'+f5+g2+su(2)+2(so(7)+2 su(2))"	27	88	1	1	0	0	0	0	1	0
19	70	"e7+e7'+f5+g2+su(2)+2(so(7)+2 su(2))"	27	116	1	1	0	0	0	1	0	0
19	70	"e7+e7'+f5+g2+su(2)+2(so(7)+2 su(2))"	28	116	1	1	0	0	0	1	0	0
19	70	"e7+e7'+f5+g2+su(2)+2(so(7)+2 su(2))"	44	143	1	1	0	0	1	0	0	0
19	70	"e7+e7'+f5+g2+su(2)+2(so(7)+2 su(2))"	56	143	1	1	0	0	1	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	22	186	2	0	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	22	187	2	0	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	22	188	1	0	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	23	178	2	1	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	23	179	2	1	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	23	180	1	1	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	23	181	0	1	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	24	136	1	0	0	1	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	24	158	2	0	1	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	24	160	1	0	1	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	24	177	3	1	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	24	179	2	1	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	24	180	1	1	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	24	188	1	0	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	25	172	1	2	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	25	177	3	1	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	25	188	1	0	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	26	160	1	0	1	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	26	172	1	2	0	0	0	0	0	0
19	71	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	26	188	1	0	0	0	0	0	0	0
19	72	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	24	174	1	0	1	0	0	0	0	0
19	72	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	24	202	1	0	0	0	0	0	0	0
19	72	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	25	202	1	0	0	0	0	0	0	0
19	72	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	26	202	1	0	0	0	0	0	0	0
19	72	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	27	174	1	0	1	0	0	0	0	0
19	73	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	22	191	2	1	0	0	0	0	0	0
19	73	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	22	192	1	1	0	0	0	0	0	0
19	73	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	22	193	1	1	0	0	0	0	0	0
19	73	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	23	172	1	0	1	0	0	0	0	0
19	73	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	23	185	1	2	0	0	0	0	0	0
19	73	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	24	172	1	0	1	0	0	0	0	0
19	73	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	24	200	1	0	0	0	0	0	0	0
19	73	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	25	172	1	0	1	0	0	0	0	0
19	73	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	25	200	1	0	0	0	0	0	0	0
19	73	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	26	200	1	0	0	0	0	0	0	0
19	74	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	167	1	1	1	0	0	0	0	0
19	74	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	24	143	1	1	0	1	0	0	0	0
19	74	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	24	167	1	1	1	0	0	0	0	0
19	74	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	41	143	1	1	0	1	0	0	0	0
19	74	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	50	143	1	1	0	1	0	0	0	0
19	75	"2 e7+f5+3(so(7)+2 su(2))"	22	191	1	1	0	0	0	0	0	0
19	86	"2 e7+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	24	204	1	0	0	0	0	0	0	0
19	86	"2 e7+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	26	204	1	0	0	0	0	0	0	0
19	93	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	193	2	0	0	0	0	0	0	0
19	93	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	194	1	0	0	0	0	0	0	0
19	93	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	23	185	2	1	0	0	0	0	0	0
19	93	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	194	1	0	0	0	0	0	0	0
19	93	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	195	1	0	0	0	0	0	0	0
19	93	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	194	1	0	0	0	0	0	0	0
19	93	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	195	1	0	0	0	0	0	0	0
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	22	193	1	1	0	0	0	1	0	0
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	23	165	1	1	0	0	0	0	1	0
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	24	165	1	1	0	0	0	0	1	0
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	25	165	1	1	0	0	0	0	1	0
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	27	50	1	1	0	0	0	0	0	1
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	27	157	1	2	0	0	0	0	1	0
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	28	42	1	2	0	0	0	0	0	1
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	28	43	0	2	0	0	0	0	0	1
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	28	48	2	1	0	0	0	0	0	1
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	28	50	1	1	0	0	0	0	0	1
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	28	51	0	1	0	0	0	0	0	1
19	100	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	28	157	1	2	0	0	0	0	1	0
19	105	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	22	185	1	2	0	0	0	0	0	0
19	105	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	22	193	1	1	0	0	0	0	0	0
19	105	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	23	165	1	1	1	0	0	0	0	0
19	105	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	23	185	1	2	0	0	0	0	0	0
19	106	"2 e6+2 f5+5 su(3)"	24	250	1	0	0	0	0	0	0	0
19	106	"2 e6+2 f5+5 su(3)"	26	250	1	0	0	0	0	0	0	0
19	107	"2 e7+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	26	204	1	0	0	0	0	0	0	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	190	1	1	0	1	0	0	0	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	23	164	1	1	0	0	1	0	0	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	164	1	1	0	0	1	0	0	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	109	1	1	0	0	0	0	1	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	137	1	1	0	0	0	1	0	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	164	1	1	0	0	1	0	0	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	28	109	1	1	0	0	0	0	1	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	28	110	0	1	0	0	0	0	1	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	33	138	0	1	0	0	0	1	0	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	35	137	1	1	0	0	0	1	0	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	35	138	0	1	0	0	0	1	0	0
19	108	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	36	137	1	1	0	0	0	1	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	193	2	0	1	0	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	169	2	0	0	1	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	171	1	0	0	1	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	222	1	0	0	0	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	223	1	0	0	0	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	169	2	0	0	1	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	171	1	0	0	1	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	161	2	1	0	1	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	163	1	1	0	1	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	222	1	0	0	0	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	223	1	0	0	0	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	161	2	1	0	1	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	163	1	1	0	1	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	169	2	0	0	1	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	222	1	0	0	0	0	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	28	144	1	0	0	0	1	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	29	136	1	1	0	0	1	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	29	144	1	0	0	0	1	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	30	136	1	1	0	0	1	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	33	138	0	1	0	0	1	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	35	137	1	1	0	0	1	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	35	138	0	1	0	0	1	0	0	0
19	109	"e7+e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	36	137	1	1	0	0	1	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	23	185	2	1	0	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	24	167	1	0	1	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	24	195	1	0	0	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	25	165	2	0	1	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	25	167	1	0	1	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	25	195	1	0	0	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	26	159	1	1	1	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	26	160	1	1	1	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	26	195	1	0	0	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	28	143	1	0	0	1	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	28	157	2	1	1	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	28	159	1	1	1	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	29	135	1	1	0	1	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	29	143	1	0	0	1	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	30	135	1	1	0	1	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	32	137	0	1	0	1	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	32	159	1	1	1	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	33	157	2	1	1	0	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	34	136	1	1	0	1	0	0	0	0
19	110	"2 e7+f5+4(g2+su(2))"	34	137	0	1	0	1	0	0	0	0
19	112	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	22	193	1	1	0	0	0	0	0	0
19	112	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	23	185	1	2	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	22	185	2	0	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	22	186	1	0	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	22	187	1	0	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	23	177	2	1	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	23	178	1	1	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	23	178	2	1	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	23	179	1	1	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	23	185	2	0	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	24	158	1	0	1	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	24	177	2	1	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	24	178	1	1	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	24	178	2	1	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	24	186	1	0	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	25	158	1	0	1	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	25	177	2	1	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	26	170	1	2	0	0	0	0	0	0
19	121	"e8+f5+so(8)+su(3)+3(g2+su(2))"	26	187	1	0	0	0	0	0	0	0
19	123	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	193	2	0	0	0	0	0	0	0
19	123	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	194	1	0	0	0	0	0	0	0
19	123	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	194	1	0	0	0	0	0	0	0
19	123	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	195	1	0	0	0	0	0	0	0
19	123	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	194	1	0	0	0	0	0	0	0
19	123	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	195	1	0	0	0	0	0	0	0
19	124	"2 e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	191	2	0	0	0	0	0	0	0
19	124	"2 e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	192	1	0	0	0	0	0	0	0
19	124	"2 e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	23	185	1	1	0	0	0	0	0	0
19	124	"2 e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	24	192	1	0	0	0	0	0	0	0
19	124	"2 e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	24	193	1	0	0	0	0	0	0	0
19	124	"2 e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	25	192	1	0	0	0	0	0	0	0
19	124	"2 e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	25	193	1	0	0	0	0	0	0	0
19	140	"3 e6+f5+4 su(3)"	24	146	1	1	0	0	1	0	0	0
19	140	"3 e6+f5+4 su(3)"	25	172	1	1	0	1	0	0	0	0
19	140	"3 e6+f5+4 su(3)"	45	146	1	1	0	0	1	0	0	0
19	140	"3 e6+f5+4 su(3)"	58	146	1	1	0	0	1	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	23	159	2	1	0	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	23	160	1	1	0	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	23	168	1	0	0	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	24	140	1	0	1	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	24	159	2	1	0	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	24	160	1	1	0	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	24	168	1	0	0	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	25	159	2	1	0	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	25	160	1	1	0	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	25	168	1	0	0	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	26	160	1	1	0	0	0	0	0	0
19	141	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	27	160	1	1	0	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	23	160	1	2	0	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	23	168	1	1	0	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	24	140	1	1	1	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	24	160	1	2	0	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	24	168	1	1	0	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	25	160	1	2	0	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	25	168	1	1	0	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	26	160	1	2	0	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	27	168	1	1	0	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	29	160	1	2	0	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	39	140	1	1	1	0	0	0	0	0
19	142	"e8+f5+2 so(8)+2(g2+su(2))"	47	140	1	1	1	0	0	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	23	172	1	0	0	1	0	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	24	146	1	0	0	0	1	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	24	164	1	1	0	1	0	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	24	224	1	0	0	0	0	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	25	111	1	1	0	0	0	1	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	25	119	1	0	0	0	0	1	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	25	138	1	1	0	0	1	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	25	146	1	0	0	0	1	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	25	168	1	0	2	0	0	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	25	172	1	0	0	1	0	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	25	224	1	0	0	0	0	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	26	83	1	1	0	0	0	0	1	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	26	91	1	0	0	0	0	0	1	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	26	111	1	1	0	0	0	1	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	26	119	1	0	0	0	0	1	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	26	138	1	1	0	0	1	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	26	146	1	0	0	0	1	0	0	0
19	151	"2 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	27	83	1	1	0	0	0	0	1	0
19	154	"3 e6+f5+3 su(3)+g2+su(2)"	22	194	1	1	1	0	0	0	0	0
19	154	"3 e6+f5+3 su(3)+g2+su(2)"	23	171	1	1	0	1	0	0	0	0
19	154	"3 e6+f5+3 su(3)+g2+su(2)"	24	230	1	0	0	0	0	0	0	0
19	154	"3 e6+f5+3 su(3)+g2+su(2)"	25	230	1	0	0	0	0	0	0	0
19	154	"3 e6+f5+3 su(3)+g2+su(2)"	26	230	1	0	0	0	0	0	0	0
19	154	"3 e6+f5+3 su(3)+g2+su(2)"	27	230	1	0	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	23	166	1	1	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	23	174	1	0	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	24	146	1	0	1	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	24	158	1	2	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	24	159	1	2	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	24	166	1	1	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	24	167	1	1	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	24	174	1	0	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	25	146	1	0	1	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	25	166	1	1	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	25	167	1	1	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	25	168	0	1	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	25	174	1	0	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	26	167	1	1	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	26	174	1	0	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	27	158	1	2	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	27	166	1	1	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	27	167	1	1	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	27	168	0	1	0	0	0	0	0	0
19	155	"2 e7+e6+g2+su(2)+2(so(7)+2 su(2))"	28	159	1	2	0	0	0	0	0	0
19	156	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	23	168	1	0	0	0	0	0	0	0
19	156	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	24	160	1	1	0	0	0	0	0	0
19	156	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	24	168	1	0	0	0	0	0	0	0
19	156	"e8+f5+2 so(8)+su(3)+2(g2+su(2))"	26	160	1	1	0	0	0	0	0	0
19	157	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	22	186	1	2	0	0	0	0	0	0
19	157	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	22	194	1	1	0	0	0	0	0	0
19	157	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	24	166	1	1	1	0	0	0	0	0
19	157	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	24	174	1	0	1	0	0	0	0	0
19	157	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	24	202	1	0	0	0	0	0	0	0
19	157	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	25	166	1	1	1	0	0	0	0	0
19	157	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	25	174	1	0	1	0	0	0	0	0
19	157	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	25	202	1	0	0	0	0	0	0	0
19	157	"e7+e7'+e6+g2+su(2)+2(so(7)+2 su(2))"	26	202	1	0	0	0	0	0	0	0
19	159	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	25	167	1	1	0	0	0	0	0	0
19	159	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	25	175	1	0	0	0	0	0	0	0
19	159	"e7+2 e7'+g2+su(2)+2(so(7)+2 su(2))"	26	168	1	1	0	0	0	0	0	0
