"T_LST","External","LST_Gauge","Count"
58,"e7","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"e7","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"e7","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",1
58,"e7","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
58,"e7","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
58,"e7'","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"e7'","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"e7'","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",1
58,"e7'","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
58,"e7'","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
58,"e7+e7'","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"e8","e7 + e7 + e7 + e7 + e7 + e7 + e7 + e7 + f4 + so8 + sp1+g2 + su2+g2 + su2+g2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2",1
58,"e8","e7 + e7 + e7 + e7 + e7 + e7 + e7 + e7 + f4 + so8 + sp1+g2 + su2+g2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2",1
58,"e8","e7 + e7 + e7 + e7 + e7 + e7 + e7 + e7 + f4 + sp1+g2 + su2+g2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2",1
58,"e8","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
58,"e8","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
58,"f4","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
58,"f4","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",1
58,"f4","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3 + su3",1
58,"f4","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3 + su3",1
58,"f4","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3",1
58,"f4","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"f4","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2 + su2+g2",1
58,"f4","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2 + su3",1
58,"f4","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"f4","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"f4","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",1
58,"f4+so8","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3",1
58,"f4+su3","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"so8","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
58,"so8","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",1
58,"so8","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3 + su3",1
58,"so8","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3 + su3",1
58,"so8","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"so8","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"so8","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2 + su2+g2",1
58,"so8","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2 + su3",1
58,"so8","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"su2","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",1
58,"su2","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3",1
58,"su2","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"su2","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"su2","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",1
58,"su2+su3","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"su2+su3","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",1
58,"su2+su3","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"su2+su3","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",1
58,"su2+su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"su2+su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",1
58,"su2+su3","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"su2+su3","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3",1
58,"su3","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",1
58,"su3","e7 + e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+so7+su2",1
58,"su3","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
58,"su3","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",1
58,"su3","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
58,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2 + su2+g2",1
58,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2 + su3",1
58,"su3","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",1
58,"su3","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
58,"su3","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",1
59,"su2","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",21
59,"su2","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",17
59,"su2","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3",13
59,"su2","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",13
59,"su2","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",11
59,"su2","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",9
59,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",8
59,"su2","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",6
59,"su3","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",6
59,"su3","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3",6
59,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",6
59,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",4
59,"e6","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3 + su3",3
59,"e7","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",3
59,"f4","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3 + su3",3
59,"f4","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+so7+su2",3
59,"so8","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",3
59,"su2","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",3
59,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",3
59,"su3","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",3
59,"e6","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",2
59,"e6","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",2
59,"e7","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",2
59,"e7'","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",2
59,"e8","e7 + e7 + e7 + e7 + e7 + e7 + e7 + e7 + f4 + f4 + sp1+g2 + su2+g2 + su2+g2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2 + su2+so7+su2",2
59,"f4","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",2
59,"f4","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",2
59,"so8","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",2
59,"so8","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",2
59,"so8","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",2
59,"so8","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",2
59,"su2","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",2
59,"su2","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",2
59,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",2
59,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",2
59,"su3","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su3",2
59,"su3","e8 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2",2
59,"e6","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + so8 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3 + su3 + su3",1
59,"e6","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",1
59,"e6","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
59,"e6","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",1
59,"e6","e7' + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
59,"e6","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2 + su2+so7+su2",1
59,"e6","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+so7+su2",1
59,"e6","e7 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+so7+su2 + su3",1
59,"e6","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",1
59,"e6","e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su3",1
59,"e7","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2",1
59,"e7","e6 + e8 + e8 + e8 + e8 + f4 + f4 + f4 + f4 + f4 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + sp1+g2 + su2+g2 + su2+g2",1
