"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
49	86	"3 e8+e7+e7'+3 f5+so(8)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+3 f5+so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	54	173	0	1	0	0	0	0	0	0	2
49	87	"3 e8+e7+3 f5+2 so(8)+8(g2+su(2))"	"3 e8+e7+3 f5+2 so(8)+7(g2+su(2))+so(7)+2 su(2)"	49	258	1	0	0	0	0	0	0	0	2
49	87	"3 e8+e7+3 f5+2 so(8)+8(g2+su(2))"	"3 e8+e7+3 f5+2 so(8)+9(g2+su(2))"	49	251	1	1	0	0	0	0	0	0	2
49	87	"3 e8+e7+3 f5+2 so(8)+8(g2+su(2))"	"3 e8+e7+3 f5+2 so(8)+su(3)+8(g2+su(2))"	49	252	0	1	0	0	0	0	0	0	3
49	87	"3 e8+e7+3 f5+2 so(8)+8(g2+su(2))"	"3 e8+e7+3 f5+3 so(8)+8(g2+su(2))"	49	232	0	0	1	0	0	0	0	0	2
49	87	"3 e8+e7+3 f5+2 so(8)+8(g2+su(2))"	"3 e8+e7+3 f5+3 so(8)+su(3)+8(g2+su(2))"	49	224	0	1	1	0	0	0	0	0	2
49	91	"7 e7+8(so(7)+2 su(2))"	"7 e7+e7'+e6+8(so(7)+2 su(2))"	50	219	0	0	0	0	1	1	0	0	2
49	91	"7 e7+8(so(7)+2 su(2))"	"7 e7+e7'+f5+8(so(7)+2 su(2))"	49	245	0	0	0	1	0	1	0	0	2
49	91	"7 e7+8(so(7)+2 su(2))"	"8 e7+8(so(7)+2 su(2))"	49	269	0	0	0	0	0	0	1	0	3
49	91	"7 e7+8(so(7)+2 su(2))"	"8 e7+e6+8(so(7)+2 su(2))"	51	191	0	0	0	0	1	0	1	0	2
49	91	"7 e7+8(so(7)+2 su(2))"	"8 e7+e7'+8(so(7)+2 su(2))"	52	164	0	0	0	0	0	1	1	0	2
49	91	"7 e7+8(so(7)+2 su(2))"	"8 e7+f5+8(so(7)+2 su(2))"	50	217	0	0	0	1	0	0	1	0	2
49	91	"7 e7+8(so(7)+2 su(2))"	"8 e7+so(8)+8(so(7)+2 su(2))"	49	241	0	0	1	0	0	0	1	0	2
49	105	"6 e7+e6+f5+2(g2+su(2))+6(so(7)+2 su(2))"	"e8+6 e7+e6+f5+su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	52	153	0	1	0	0	0	0	0	1	2
49	124	"6 e7+2 e6+2 su(3)+7(so(7)+2 su(2))"	"6 e7+3 e6+f5+2 su(3)+7(so(7)+2 su(2))"	49	244	0	0	0	1	1	0	0	0	2
