"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
23	129	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+so(8)+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	28	140	1	1	0	0	0	0	1	0
23	129	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+so(8)+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	30	140	1	1	0	0	0	0	1	0
23	129	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	"e8+2 e7+f5+so(8)+2(g2+su(2))+2(so(7)+2 su(2))"	32	33	1	0	0	0	0	0	0	1
23	129	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	"e8+2 e7+f5+so(8)+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	32	25	1	1	0	0	0	0	0	1
23	130	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+3(g2+su(2))"	28	166	1	1	0	0	0	0	0	0
23	130	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+3(g2+su(2))"	29	166	1	1	0	0	0	0	0	0
23	130	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+3(g2+su(2))"	31	166	1	1	0	0	0	0	0	0
23	130	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+3 su(3)+3(g2+su(2))"	33	158	1	2	0	0	0	0	0	0
23	132	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	27	168	1	0	0	0	0	0	0	0
23	132	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	28	168	1	0	0	0	0	0	0	0
23	132	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	29	168	1	0	0	0	0	0	0	0
23	132	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	27	160	1	1	0	0	0	0	0	0
23	132	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	29	160	1	1	0	0	0	0	0	0
23	132	"e8+e7+f5+so(8)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	160	1	1	0	0	0	0	0	0
23	135	"e8+e6+2 f5+so(8)+su(3)+3(g2+su(2))"	"e8+e6+2 f5+so(8)+4(g2+su(2))"	27	173	1	0	0	0	0	0	0	0
23	135	"e8+e6+2 f5+so(8)+su(3)+3(g2+su(2))"	"e8+e6+2 f5+so(8)+4(g2+su(2))"	28	173	1	0	0	0	0	0	0	0
23	137	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	27	176	1	0	0	0	0	0	0	0
23	137	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	28	176	1	0	0	0	0	0	0	0
23	137	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	30	176	1	0	0	0	0	0	0	0
23	137	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	27	169	1	1	0	0	0	0	0	0
23	137	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	29	169	1	1	0	0	0	0	0	0
23	137	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	31	169	1	1	0	0	0	0	0	0
23	137	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	27	168	1	1	0	0	0	0	0	0
23	137	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	29	168	1	1	0	0	0	0	0	0
23	137	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	30	168	1	1	0	0	0	0	0	0
23	137	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	170	0	1	0	0	0	0	0	0
23	140	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+e6+2 f5+2(g2+su(2))+2(so(7)+2 su(2))"	28	179	1	0	0	1	0	0	0	0
23	140	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+e6+f5+2(g2+su(2))+2(so(7)+2 su(2))"	28	231	1	0	0	0	0	0	0	0
23	140	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+e6+f5+2(g2+su(2))+2(so(7)+2 su(2))"	30	231	1	0	0	0	0	0	0	0
23	141	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+su(3)+3(g2+su(2))"	27	174	1	0	0	0	0	0	0	0
23	142	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	166	2	0	0	0	0	0	0	0
23	142	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	27	168	1	0	0	0	0	0	0	0
23	142	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	28	168	1	0	0	0	0	0	0	0
23	142	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	29	168	1	0	0	0	0	0	0	0
23	142	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+4(g2+su(2))"	28	159	1	1	0	0	0	0	0	0
23	142	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+4(g2+su(2))"	30	159	1	1	0	0	0	0	0	0
23	144	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	28	176	1	0	0	0	0	0	0	0
23	144	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	30	176	1	0	0	0	0	0	0	0
23	144	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	29	169	1	1	0	0	0	0	0	0
23	144	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	31	169	1	1	0	0	0	0	0	0
23	144	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	28	168	1	1	0	0	0	0	0	0
23	144	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	30	168	1	1	0	0	0	0	0	0
23	144	"3 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	"3 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	170	0	1	0	0	0	0	0	0
23	146	"3 e7+2 su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+2 su(3)+g2+su(2)+3(so(7)+2 su(2))"	29	210	1	0	0	0	0	0	0	0
23	146	"3 e7+2 su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"	28	211	1	0	0	0	0	0	0	0
23	146	"3 e7+2 su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"	29	211	1	0	0	0	0	0	0	0
23	147	"e8+e7+f5+so(8)+su(3)+4(g2+su(2))"	"e8+e7+f5+so(8)+4(g2+su(2))+so(7)+2 su(2)"	28	159	2	0	0	0	0	0	0	0
23	147	"e8+e7+f5+so(8)+su(3)+4(g2+su(2))"	"e8+e7+f5+so(8)+5(g2+su(2))"	28	161	1	0	0	0	0	0	0	0
23	147	"e8+e7+f5+so(8)+su(3)+4(g2+su(2))"	"e8+e7+f5+so(8)+5(g2+su(2))"	29	161	1	0	0	0	0	0	0	0
23	147	"e8+e7+f5+so(8)+su(3)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	160	1	0	0	0	0	0	0	0
23	148	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	"e8+2 e6+f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	166	1	0	0	0	0	0	0	0
23	148	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	"e8+2 e6+f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	29	166	1	0	0	0	0	0	0	0
23	148	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	157	2	1	0	0	0	0	0	0
23	148	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	"e8+2 e6+f5+2 su(3)+4(g2+su(2))"	28	159	1	1	0	0	0	0	0	0
23	148	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	"e8+2 e6+f5+2 su(3)+4(g2+su(2))"	30	159	1	1	0	0	0	0	0	0
23	148	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	28	158	1	1	0	0	0	0	0	0
23	148	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	29	158	1	1	0	0	0	0	0	0
23	148	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	30	158	1	1	0	0	0	0	0	0
23	148	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	"e8+2 e6+f5+3 su(3)+3(g2+su(2))"	30	160	0	1	0	0	0	0	0	0
23	149	"e8+e6+2 f5+so(8)+su(3)+3(g2+su(2))"	"e8+e6+2 f5+so(8)+4(g2+su(2))"	27	173	1	0	0	0	0	0	0	0
23	149	"e8+e6+2 f5+so(8)+su(3)+3(g2+su(2))"	"e8+e6+2 f5+so(8)+4(g2+su(2))"	28	173	1	0	0	0	0	0	0	0
23	152	"4 e6+f5+5 su(3)"	"5 e6+f5+5 su(3)+g2+su(2)"	28	176	1	1	0	0	1	0	0	0
23	159	"3 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	"3 e7+so(8)+3(so(7)+2 su(2))"	29	207	1	0	0	0	0	0	0	0
23	164	"4 e6+f5+4 su(3)+g2+su(2)"	"4 e6+f5+4 su(3)+so(7)+2 su(2)"	28	260	1	0	0	0	0	0	0	0
23	164	"4 e6+f5+4 su(3)+g2+su(2)"	"4 e6+f5+4 su(3)+so(7)+2 su(2)"	29	260	1	0	0	0	0	0	0	0
23	164	"4 e6+f5+4 su(3)+g2+su(2)"	"4 e6+f5+4 su(3)+so(7)+2 su(2)"	30	260	1	0	0	0	0	0	0	0
23	175	"4 e6+f5+5 su(3)"	"4 e6+f5+4 su(3)+g2+su(2)"	30	262	1	0	0	0	0	0	0	0
23	178	"3 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	"3 e7+so(8)+3(so(7)+2 su(2))"	28	207	1	0	0	0	0	0	0	0
23	178	"3 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	"3 e7+so(8)+3(so(7)+2 su(2))"	29	207	1	0	0	0	0	0	0	0
23	181	"4 e6+f5+6 su(3)"	"4 e6+f5+5 su(3)+g2+su(2)"	28	254	1	0	0	0	0	0	0	0
23	181	"4 e6+f5+6 su(3)"	"4 e6+f5+5 su(3)+g2+su(2)"	29	254	1	0	0	0	0	0	0	0
23	185	"4 e6+3 su(3)+2(so(7)+2 su(2))"	"e7+4 e6+3 su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	167	1	1	0	0	0	0	1	0
23	185	"4 e6+3 su(3)+2(so(7)+2 su(2))"	"e7+4 e6+3 su(3)+g2+su(2)+2(so(7)+2 su(2))"	29	167	1	1	0	0	0	0	1	0
23	185	"4 e6+3 su(3)+2(so(7)+2 su(2))"	"e7+4 e6+4 su(3)+g2+su(2)+2(so(7)+2 su(2))"	31	159	1	2	0	0	0	0	1	0
23	186	"4 e6+f5+5 su(3)"	"4 e6+f5+4 su(3)+g2+su(2)"	30	262	1	0	0	0	0	0	0	0
23	187	"4 e6+f5+4 su(3)+g2+su(2)"	"4 e6+f5+4 su(3)+so(7)+2 su(2)"	28	260	1	0	0	0	0	0	0	0
23	187	"4 e6+f5+4 su(3)+g2+su(2)"	"4 e6+f5+4 su(3)+so(7)+2 su(2)"	29	260	1	0	0	0	0	0	0	0
23	187	"4 e6+f5+4 su(3)+g2+su(2)"	"4 e6+f5+4 su(3)+so(7)+2 su(2)"	30	260	1	0	0	0	0	0	0	0
23	188	"2 e7+e7'+so(8)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+so(8)+4(so(7)+2 su(2))"	28	224	1	0	0	0	0	0	0	0
23	188	"2 e7+e7'+so(8)+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+so(8)+4(so(7)+2 su(2))"	30	224	1	0	0	0	0	0	0	0
23	189	"2 e7+e7'+e6+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+2(g2+su(2))+3(so(7)+2 su(2))"	28	167	1	1	0	0	0	0	0	0
23	189	"2 e7+e7'+e6+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+2(g2+su(2))+3(so(7)+2 su(2))"	30	167	1	1	0	0	0	0	0	0
23	189	"2 e7+e7'+e6+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+4(so(7)+2 su(2))"	27	174	1	0	0	0	0	0	0	0
23	189	"2 e7+e7'+e6+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+4(so(7)+2 su(2))"	29	174	1	0	0	0	0	0	0	0
23	189	"2 e7+e7'+e6+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+4(so(7)+2 su(2))"	30	174	1	0	0	0	0	0	0	0
23	189	"2 e7+e7'+e6+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+su(3)+4(so(7)+2 su(2))"	28	166	1	1	0	0	0	0	0	0
23	189	"2 e7+e7'+e6+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+su(3)+4(so(7)+2 su(2))"	30	166	1	1	0	0	0	0	0	0
23	189	"2 e7+e7'+e6+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+su(3)+g2+su(2)+3(so(7)+2 su(2))"	30	168	0	1	0	0	0	0	0	0
23	190	"3 e6+f5+so(8)+4 su(3)+g2+su(2)"	"e7+3 e6+f5+so(8)+4 su(3)+2(g2+su(2))"	27	170	1	1	0	0	0	0	1	0
23	190	"3 e6+f5+so(8)+4 su(3)+g2+su(2)"	"e7+3 e6+f5+so(8)+4 su(3)+2(g2+su(2))"	30	170	1	1	0	0	0	0	1	0
23	190	"3 e6+f5+so(8)+4 su(3)+g2+su(2)"	"e8+3 e6+f5+so(8)+4 su(3)+2(g2+su(2))"	31	55	1	1	0	0	0	0	0	1
23	191	"2 e7+e7'+so(8)+2(g2+su(2))+2(so(7)+2 su(2))"	"2 e7+e7'+so(8)+g2+su(2)+3(so(7)+2 su(2))"	28	226	1	0	0	0	0	0	0	0
23	191	"2 e7+e7'+so(8)+2(g2+su(2))+2(so(7)+2 su(2))"	"2 e7+e7'+so(8)+g2+su(2)+3(so(7)+2 su(2))"	29	226	1	0	0	0	0	0	0	0
23	191	"2 e7+e7'+so(8)+2(g2+su(2))+2(so(7)+2 su(2))"	"2 e7+e7'+so(8)+g2+su(2)+3(so(7)+2 su(2))"	30	226	1	0	0	0	0	0	0	0
23	192	"3 e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	"3 e7+so(8)+3(so(7)+2 su(2))"	29	207	1	0	0	0	0	0	0	0
23	193	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	188	2	1	0	0	0	0	0	0
23	193	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+f5+2 so(8)+2 su(3)+3(g2+su(2))"	26	190	1	1	0	0	0	0	0	0
23	193	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+f5+2 so(8)+3 su(3)+3(g2+su(2))"	27	182	1	2	0	0	0	0	0	0
23	193	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+f5+3 so(8)+2 su(3)+3(g2+su(2))"	27	162	1	1	1	0	0	0	0	0
23	193	"e8+e6+f5+2 so(8)+2 su(3)+2(g2+su(2))"	"e8+e6+f5+3 so(8)+2 su(3)+3(g2+su(2))"	28	162	1	1	1	0	0	0	0	0
23	195	"e8+f5+3 so(8)+3(g2+su(2))"	"e8+e6+f5+3 so(8)+4(g2+su(2))"	29	169	1	1	0	0	1	0	0	0
23	199	"2 e7+2 e6+su(3)+3(so(7)+2 su(2))"	"2 e7+2 e6+2 su(3)+g2+su(2)+3(so(7)+2 su(2))"	26	187	1	2	0	0	0	0	0	0
23	199	"2 e7+2 e6+su(3)+3(so(7)+2 su(2))"	"2 e7+2 e6+su(3)+4(so(7)+2 su(2))"	26	193	2	1	0	0	0	0	0	0
23	211	"4 e6+f5+6 su(3)"	"4 e6+f5+5 su(3)+g2+su(2)"	28	254	1	0	0	0	0	0	0	0
23	211	"4 e6+f5+6 su(3)"	"4 e6+f5+5 su(3)+g2+su(2)"	29	254	1	0	0	0	0	0	0	0
23	218	"4 e6+so(8)+4 su(3)+so(7)+2 su(2)"	"e7'+4 e6+so(8)+4 su(3)+g2+su(2)+so(7)+2 su(2)"	27	170	1	1	0	0	0	1	0	0
23	218	"4 e6+so(8)+4 su(3)+so(7)+2 su(2)"	"e7'+4 e6+so(8)+4 su(3)+g2+su(2)+so(7)+2 su(2)"	30	170	1	1	0	0	0	1	0	0
23	218	"4 e6+so(8)+4 su(3)+so(7)+2 su(2)"	"e7+4 e6+so(8)+4 su(3)+g2+su(2)+so(7)+2 su(2)"	28	142	1	1	0	0	0	0	1	0
23	218	"4 e6+so(8)+4 su(3)+so(7)+2 su(2)"	"e7+4 e6+so(8)+4 su(3)+g2+su(2)+so(7)+2 su(2)"	29	142	1	1	0	0	0	0	1	0
23	220	"e7+4 e6+4 su(3)+so(7)+2 su(2)"	"e7+4 e6+4 su(3)+2(so(7)+2 su(2))"	27	168	2	1	0	0	0	0	0	0
23	220	"e7+4 e6+4 su(3)+so(7)+2 su(2)"	"e7+4 e6+4 su(3)+g2+su(2)+so(7)+2 su(2)"	27	170	1	1	0	0	0	0	0	0
23	220	"e7+4 e6+4 su(3)+so(7)+2 su(2)"	"e7+4 e6+4 su(3)+g2+su(2)+so(7)+2 su(2)"	29	170	1	1	0	0	0	0	0	0
23	220	"e7+4 e6+4 su(3)+so(7)+2 su(2)"	"e7+4 e6+4 su(3)+g2+su(2)+so(7)+2 su(2)"	30	170	1	1	0	0	0	0	0	0
23	220	"e7+4 e6+4 su(3)+so(7)+2 su(2)"	"e7+4 e6+5 su(3)+so(7)+2 su(2)"	30	171	0	1	0	0	0	0	0	0
23	233	"8 so(8)+su(3)+g2+su(2)"	"e8+8 so(8)+2(g2+su(2))"	27	177	1	0	0	0	0	0	0	1
23	233	"8 so(8)+su(3)+g2+su(2)"	"e8+8 so(8)+2 su(3)+2(g2+su(2))"	30	161	1	2	0	0	0	0	0	1
23	233	"8 so(8)+su(3)+g2+su(2)"	"e8+8 so(8)+su(3)+2(g2+su(2))"	27	169	1	1	0	0	0	0	0	1
23	233	"8 so(8)+su(3)+g2+su(2)"	"e8+8 so(8)+su(3)+2(g2+su(2))"	29	169	1	1	0	0	0	0	0	1
23	233	"8 so(8)+su(3)+g2+su(2)"	"e8+8 so(8)+su(3)+2(g2+su(2))"	35	169	1	1	0	0	0	0	0	1
