"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
9	27	"2 f5+2 su(3)"	"2 f5+2 su(3)+g2+su(2)"	14	132	1	1	0	0	0	0	0	0
9	27	"2 f5+2 su(3)"	"2 f5+su(3)+2(g2+su(2))"	14	131	2	1	0	0	0	0	0	0
9	27	"2 f5+2 su(3)"	"2 f5+su(3)+g2+su(2)"	14	140	1	0	0	0	0	0	0	0
9	27	"2 f5+2 su(3)"	"2 f5+su(3)+g2+su(2)"	15	140	1	0	0	0	0	0	0	0
9	27	"2 f5+2 su(3)"	"2 f5+su(3)+g2+su(2)"	16	140	1	0	0	0	0	0	0	0
9	28	"f5+g2+su(2)"	"2 f5+2(g2+su(2))"	14	139	1	1	0	1	0	0	0	0
9	28	"f5+g2+su(2)"	"2 f5+2(g2+su(2))"	20	139	1	1	0	1	0	0	0	0
9	28	"f5+g2+su(2)"	"2 f5+su(3)+2(g2+su(2))"	14	131	1	2	0	1	0	0	0	0
9	28	"f5+g2+su(2)"	"e6+f5+2(g2+su(2))"	15	113	1	1	0	0	1	0	0	0
9	28	"f5+g2+su(2)"	"e6+f5+2(g2+su(2))"	16	113	1	1	0	0	1	0	0	0
9	28	"f5+g2+su(2)"	"e6+f5+2(g2+su(2))"	18	113	1	1	0	0	1	0	0	0
9	28	"f5+g2+su(2)"	"e6+f5+2(g2+su(2))"	19	113	1	1	0	0	1	0	0	0
9	28	"f5+g2+su(2)"	"e6+f5+su(3)+2(g2+su(2))"	15	105	1	2	0	0	1	0	0	0
9	28	"f5+g2+su(2)"	"e7'+f5+2(g2+su(2))"	16	86	1	1	0	0	0	1	0	0
9	28	"f5+g2+su(2)"	"e7'+f5+2(g2+su(2))"	17	86	1	1	0	0	0	1	0	0
9	28	"f5+g2+su(2)"	"e7+f5+2(g2+su(2))"	17	58	1	1	0	0	0	0	1	0
9	28	"f5+g2+su(2)"	"e7+f5+2(g2+su(2))"	18	58	1	1	0	0	0	0	1	0
9	28	"f5+g2+su(2)"	"e7'+f5+su(3)+2(g2+su(2))"	16	78	1	2	0	0	0	1	0	0
9	28	"f5+g2+su(2)"	"e7'+f5+su(3)+2(g2+su(2))"	19	78	1	2	0	0	0	1	0	0
9	28	"f5+g2+su(2)"	"e7+f5+su(3)+2(g2+su(2))"	17	50	1	2	0	0	0	0	1	0
9	28	"f5+g2+su(2)"	"e7+f5+su(3)+2(g2+su(2))"	18	50	1	2	0	0	0	0	1	0
9	28	"f5+g2+su(2)"	"e7+f5+su(3)+2(g2+su(2))"	20	50	1	2	0	0	0	0	1	0
9	28	"f5+g2+su(2)"	"e8+f5+2(g2+su(2))"	21	-57	1	1	0	0	0	0	0	1
9	28	"f5+g2+su(2)"	"e8+f5+su(3)+2(g2+su(2))"	21	-65	1	2	0	0	0	0	0	1
9	28	"f5+g2+su(2)"	"f5+so(8)+2(g2+su(2))"	14	163	1	1	1	0	0	0	0	0
9	28	"f5+g2+su(2)"	"f5+so(8)+su(3)+2(g2+su(2))"	14	155	1	2	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"2 e6+2 su(3)+g2+su(2)"	16	80	1	1	0	0	1	0	0	0
9	29	"e6+2 su(3)"	"2 e6+2 su(3)+g2+su(2)"	17	80	1	1	0	0	1	0	0	0
9	29	"e6+2 su(3)"	"2 e6+2 su(3)+g2+su(2)"	18	80	1	1	0	0	1	0	0	0
9	29	"e6+2 su(3)"	"2 e6+2 su(3)+g2+su(2)"	19	80	1	1	0	0	1	0	0	0
9	29	"e6+2 su(3)"	"2 e6+3 su(3)"	16	81	0	1	0	0	1	0	0	0
9	29	"e6+2 su(3)"	"2 e6+3 su(3)"	18	81	0	1	0	0	1	0	0	0
9	29	"e6+2 su(3)"	"2 e6+3 su(3)+g2+su(2)"	16	72	1	2	0	0	1	0	0	0
9	29	"e6+2 su(3)"	"2 e6+3 su(3)+g2+su(2)"	32	72	1	2	0	0	1	0	0	0
9	29	"e6+2 su(3)"	"2 e6+4 su(3)"	17	73	0	2	0	0	1	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+2(g2+su(2))"	23	149	2	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+g2+su(2)"	15	158	1	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+g2+su(2)"	16	158	1	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+g2+su(2)"	17	158	1	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+g2+su(2)"	18	158	1	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+g2+su(2)"	19	158	1	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+g2+su(2)"	25	158	1	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+so(7)+2 su(2)"	15	156	2	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+so(7)+2 su(2)"	18	156	2	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+so(7)+2 su(2)"	25	156	2	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+so(7)+2 su(2)"	27	156	2	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+2 su(3)+so(7)+2 su(2)"	30	156	2	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)"	15	159	0	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)"	16	159	0	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)"	18	159	0	1	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	15	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	16	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	17	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	18	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	19	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	21	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	22	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	26	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	27	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	29	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	52	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+g2+su(2)"	62	150	1	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+so(7)+2 su(2)"	15	148	2	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+so(7)+2 su(2)"	17	148	2	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+so(7)+2 su(2)"	18	148	2	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+so(7)+2 su(2)"	19	148	2	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+so(7)+2 su(2)"	25	148	2	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+so(7)+2 su(2)"	32	148	2	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+so(7)+2 su(2)"	60	148	2	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+3 su(3)+so(7)+2 su(2)"	62	148	2	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)"	16	151	0	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)"	17	151	0	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)"	35	151	0	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)"	45	151	0	2	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)+g2+su(2)"	15	142	1	3	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)+g2+su(2)"	16	142	1	3	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)+g2+su(2)"	17	142	1	3	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)+g2+su(2)"	20	142	1	3	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)+g2+su(2)"	21	142	1	3	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)+g2+su(2)"	23	142	1	3	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)+g2+su(2)"	34	142	1	3	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+4 su(3)+g2+su(2)"	70	142	1	3	0	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+f5+2 su(3)+g2+su(2)"	16	106	1	1	0	1	0	0	0	0
9	29	"e6+2 su(3)"	"e6+f5+2 su(3)+g2+su(2)"	17	106	1	1	0	1	0	0	0	0
9	29	"e6+2 su(3)"	"e6+f5+2 su(3)+g2+su(2)"	19	106	1	1	0	1	0	0	0	0
9	29	"e6+2 su(3)"	"e6+f5+2 su(3)+g2+su(2)"	20	106	1	1	0	1	0	0	0	0
9	29	"e6+2 su(3)"	"e6+f5+3 su(3)"	16	107	0	1	0	1	0	0	0	0
9	29	"e6+2 su(3)"	"e6+f5+3 su(3)"	18	107	0	1	0	1	0	0	0	0
9	29	"e6+2 su(3)"	"e6+f5+3 su(3)"	19	107	0	1	0	1	0	0	0	0
9	29	"e6+2 su(3)"	"e6+f5+3 su(3)+g2+su(2)"	16	98	1	2	0	1	0	0	0	0
9	29	"e6+2 su(3)"	"e6+f5+4 su(3)"	38	99	0	2	0	1	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+2 su(3)+g2+su(2)"	15	130	1	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+2 su(3)+g2+su(2)"	16	130	1	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+2 su(3)+g2+su(2)"	17	130	1	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+2 su(3)+g2+su(2)"	18	130	1	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+2 su(3)+g2+su(2)"	27	130	1	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+2 su(3)+g2+su(2)"	46	130	1	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+2 su(3)+g2+su(2)"	50	130	1	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+2 su(3)+g2+su(2)"	58	130	1	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+3 su(3)"	15	131	0	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+3 su(3)"	17	131	0	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+3 su(3)"	35	131	0	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+3 su(3)"	44	131	0	1	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+3 su(3)+g2+su(2)"	15	122	1	2	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+3 su(3)+g2+su(2)"	16	122	1	2	1	0	0	0	0	0
9	29	"e6+2 su(3)"	"e6+so(8)+4 su(3)"	16	123	0	2	1	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+2 su(3)+2(g2+su(2))"	16	71	1	2	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+2 su(3)+g2+su(2)"	16	80	0	1	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+2 su(3)+g2+su(2)"	18	80	0	1	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+2 su(3)+so(7)+2 su(2)"	16	78	1	1	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+2 su(3)+so(7)+2 su(2)"	17	78	1	1	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+2 su(3)+so(7)+2 su(2)"	18	78	1	1	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+3 su(3)+so(7)+2 su(2)"	16	70	1	2	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+so(8)+su(3)+so(7)+2 su(2)"	17	58	1	0	1	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+su(3)+2(g2+su(2))"	16	79	1	1	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+su(3)+2(g2+su(2))"	17	79	1	1	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+su(3)+2(g2+su(2))"	18	79	1	1	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+su(3)+2(g2+su(2))"	19	79	1	1	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+su(3)+g2+su(2)+so(7)+2 su(2)"	17	77	2	1	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+su(3)+so(7)+2 su(2)"	16	86	1	0	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"2 e6+su(3)+so(7)+2 su(2)"	17	86	1	0	0	0	1	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 so(8)+2 su(3)+so(7)+2 su(2)"	15	100	1	1	2	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 so(8)+su(3)+so(7)+2 su(2)"	15	108	1	0	2	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 so(8)+su(3)+so(7)+2 su(2)"	16	108	1	0	2	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 so(8)+su(3)+so(7)+2 su(2)"	17	108	1	0	2	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	14	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	15	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	16	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	17	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	18	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	19	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	21	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	22	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	23	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	32	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	48	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	49	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	50	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	51	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	57	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(g2+su(2))"	58	149	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(so(7)+2 su(2))"	14	145	3	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(so(7)+2 su(2))"	15	145	3	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(so(7)+2 su(2))"	16	145	3	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(so(7)+2 su(2))"	20	145	3	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(so(7)+2 su(2))"	21	145	3	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(so(7)+2 su(2))"	27	145	3	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(so(7)+2 su(2))"	29	145	3	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(so(7)+2 su(2))"	35	145	3	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+2(so(7)+2 su(2))"	36	145	3	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+3(g2+su(2))"	46	140	2	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)"	15	158	0	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)"	16	158	0	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)"	18	158	0	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	14	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	15	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	16	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	17	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	19	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	20	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	22	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	24	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	27	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	28	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	32	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	35	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	36	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	47	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	55	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	56	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	57	147	2	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+so(7)+2 su(2)"	14	156	1	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+so(7)+2 su(2)"	15	156	1	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+so(7)+2 su(2)"	16	156	1	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+so(7)+2 su(2)"	17	156	1	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+so(7)+2 su(2)"	18	156	1	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+so(7)+2 su(2)"	19	156	1	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+so(7)+2 su(2)"	20	156	1	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+so(7)+2 su(2)"	21	156	1	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+so(7)+2 su(2)"	22	156	1	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+2 su(3)+so(7)+2 su(2)"	25	156	1	1	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+2(g2+su(2))"	14	141	1	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+2(g2+su(2))"	16	141	1	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+2(g2+su(2))"	17	141	1	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+2(g2+su(2))"	20	141	1	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+2(g2+su(2))"	21	141	1	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+2(g2+su(2))"	23	141	1	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+2(g2+su(2))"	46	141	1	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+2(so(7)+2 su(2))"	19	137	3	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+2(so(7)+2 su(2))"	20	137	3	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+g2+su(2)"	16	150	0	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+g2+su(2)"	17	150	0	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+g2+su(2)"	34	150	0	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+g2+su(2)"	35	150	0	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+g2+su(2)"	43	150	0	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+g2+su(2)"	44	150	0	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	15	139	2	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	16	139	2	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	17	139	2	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	18	139	2	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	14	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	15	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	16	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	17	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	18	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	19	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	20	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	22	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	24	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	25	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	27	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	29	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	30	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	49	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	68	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	71	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+3 su(3)+so(7)+2 su(2)"	84	148	1	2	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+4 su(3)+so(7)+2 su(2)"	14	140	1	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+4 su(3)+so(7)+2 su(2)"	15	140	1	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+4 su(3)+so(7)+2 su(2)"	16	140	1	3	0	0	0	0	0	0
9	30	"e6+su(3)+g2+su(2)"	"e6+4 su(3)+so(7)+2 su(2)"	17	140	1	3	0	0	0	0	0	0
