"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+so(8)+2(g2+su(2))+so(7)+2 su(2)"	17	192	1	0	1	0	0	0	0	0	11
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+so(8)+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	18	176	1	2	1	0	0	0	0	0	2
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+so(8)+2 su(3)+g2+su(2)+so(7)+2 su(2)"	15	185	0	1	1	0	0	0	0	0	2
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+so(8)+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	185	0	1	1	0	0	0	0	0	10
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	18	183	2	1	1	0	0	0	0	0	2
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+so(8)+3 su(3)+g2+su(2)+so(7)+2 su(2)"	18	177	0	2	1	0	0	0	0	0	3
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+so(8)+3 su(3)+g2+su(2)+so(7)+2 su(2)"	19	177	0	2	1	0	0	0	0	0	2
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	18	184	1	1	1	0	0	0	0	0	20
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+so(8)+su(3)+g2+su(2)+2(so(7)+2 su(2))"	18	182	2	1	1	0	0	0	0	0	3
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+so(8)+su(3)+g2+su(2)+so(7)+2 su(2)"	14	193	0	0	1	0	0	0	0	0	2
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	15	212	1	1	0	0	0	0	0	0	2
14	66	"e7'+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	16	212	1	1	0	0	0	0	0	0	4
14	67	"e7+f5+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	17	192	1	1	0	0	0	0	0	0	7
14	67	"e7+f5+g2+su(2)+so(7)+2 su(2)"	"e7+f5+3(g2+su(2))+so(7)+2 su(2)"	18	183	1	2	0	0	0	0	0	0	11
14	67	"e7+f5+g2+su(2)+so(7)+2 su(2)"	"e7+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	17	193	0	1	0	0	0	0	0	0	2
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	22	57	1	0	0	0	0	0	1	0	3
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+2 f5+g2+su(2)+2(so(7)+2 su(2))"	19	138	1	0	0	1	0	0	0	0	11
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+f5+g2+su(2)+2(so(7)+2 su(2))"	20	112	1	0	0	0	1	0	0	0	6
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f5+g2+su(2)+2(so(7)+2 su(2))"	21	85	1	0	0	0	0	1	0	0	3
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	18	181	2	1	0	0	0	0	0	0	8
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	21	174	1	2	0	0	0	0	0	0	3
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	174	1	2	0	0	0	0	0	0	2
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+3(g2+su(2))+so(7)+2 su(2)"	18	183	1	1	0	0	0	0	0	0	6
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	17	190	1	0	0	0	0	0	0	0	3
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	19	190	1	0	0	0	0	0	0	0	6
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	20	190	1	0	0	0	0	0	0	0	2
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	18	162	1	0	1	0	0	0	0	0	6
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	19	162	1	0	1	0	0	0	0	0	4
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	21	162	1	0	1	0	0	0	0	0	5
14	68	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	18	182	1	1	0	0	0	0	0	0	6
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"2 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	22	57	1	0	0	0	0	0	1	0	3
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+2 f5+g2+su(2)+2(so(7)+2 su(2))"	19	138	1	0	0	1	0	0	0	0	11
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+e6+f5+g2+su(2)+2(so(7)+2 su(2))"	20	112	1	0	0	0	1	0	0	0	6
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+e7'+f5+g2+su(2)+2(so(7)+2 su(2))"	21	85	1	0	0	0	0	1	0	0	3
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	18	181	2	1	0	0	0	0	0	0	7
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	21	174	1	2	0	0	0	0	0	0	3
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	174	1	2	0	0	0	0	0	0	3
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	17	190	1	0	0	0	0	0	0	0	2
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	19	190	1	0	0	0	0	0	0	0	6
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	20	190	1	0	0	0	0	0	0	0	2
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	18	162	1	0	1	0	0	0	0	0	6
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	19	162	1	0	1	0	0	0	0	0	4
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	20	162	1	0	1	0	0	0	0	0	4
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	21	162	1	0	1	0	0	0	0	0	2
14	69	"e7+f5+su(3)+2(so(7)+2 su(2))"	"e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	18	182	1	1	0	0	0	0	0	0	11
14	70	"e6+2 f5+3 su(3)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	17	190	1	1	0	0	0	0	0	0	12
14	70	"e6+2 f5+3 su(3)"	"e6+2 f5+2 su(3)+2(g2+su(2))"	17	190	2	1	0	0	0	0	0	0	4
14	70	"e6+2 f5+3 su(3)"	"e6+2 f5+2 su(3)+g2+su(2)"	19	199	1	0	0	0	0	0	0	0	4
14	70	"e6+2 f5+3 su(3)"	"e6+2 f5+2 su(3)+g2+su(2)"	21	199	1	0	0	0	0	0	0	0	3
14	70	"e6+2 f5+3 su(3)"	"e6+2 f5+3 su(3)+2(g2+su(2))"	18	182	1	2	0	0	0	0	0	0	8
14	70	"e6+2 f5+3 su(3)"	"e6+2 f5+3 su(3)+g2+su(2)"	17	191	1	1	0	0	0	0	0	0	11
14	70	"e6+2 f5+3 su(3)"	"e6+2 f5+4 su(3)"	17	192	0	1	0	0	0	0	0	0	2
14	70	"e6+2 f5+3 su(3)"	"e6+2 f5+so(8)+2 su(3)+2(g2+su(2))"	18	162	1	1	1	0	0	0	0	0	3
14	70	"e6+2 f5+3 su(3)"	"e6+2 f5+so(8)+2 su(3)+g2+su(2)"	18	171	1	0	1	0	0	0	0	0	6
14	70	"e6+2 f5+3 su(3)"	"e6+2 f5+so(8)+2 su(3)+g2+su(2)"	22	171	1	0	1	0	0	0	0	0	2
14	70	"e6+2 f5+3 su(3)"	"e6+3 f5+2 su(3)+2(g2+su(2))"	19	138	1	1	0	1	0	0	0	0	2
14	70	"e6+2 f5+3 su(3)"	"e6+3 f5+2 su(3)+g2+su(2)"	19	147	1	0	0	1	0	0	0	0	5
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+2 f5+su(3)+2(g2+su(2))"	18	120	0	0	0	1	1	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+2 su(3)+2(g2+su(2))"	16	164	0	1	0	0	1	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+2 su(3)+2(g2+su(2))"	19	164	0	1	0	0	1	0	0	0	4
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+3 su(3)+2(g2+su(2))"	19	156	0	2	0	0	1	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+3 su(3)+2(g2+su(2))"	22	156	0	2	0	0	1	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+so(8)+su(3)+2(g2+su(2))"	17	144	0	0	1	0	1	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+2(g2+su(2))"	14	172	0	0	0	0	1	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	19	161	2	1	0	0	1	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+3(g2+su(2))"	18	163	1	1	0	0	1	0	0	0	6
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+3(g2+su(2))"	19	163	1	1	0	0	1	0	0	0	11
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+3(g2+su(2))"	20	163	1	1	0	0	1	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+3(g2+su(2))"	21	163	1	1	0	0	1	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+3(g2+su(2))"	26	163	1	1	0	0	1	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e6+2 f5+2 su(3)+2(g2+su(2))"	15	190	0	1	0	1	0	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e6+2 f5+so(8)+su(3)+2(g2+su(2))"	16	170	0	0	1	1	0	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e6+2 f5+su(3)+2(g2+su(2))"	14	198	0	0	0	1	0	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e6+2 f5+su(3)+3(g2+su(2))"	17	189	1	1	0	1	0	0	0	0	4
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+2 su(3)+2(g2+su(2))"	14	242	0	1	0	0	0	0	0	0	3
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+so(8)+2 su(3)+2(g2+su(2))"	14	214	0	1	1	0	0	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+so(8)+su(3)+2(g2+su(2))"	14	222	0	0	1	0	0	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+su(3)+3(g2+su(2))"	14	241	1	1	0	0	0	0	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+2 su(3)+2(g2+su(2))"	23	109	0	1	0	0	0	0	1	0	3
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+3 su(3)+2(g2+su(2))"	23	101	0	2	0	0	0	0	1	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	23	106	2	1	0	0	0	0	1	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+3(g2+su(2))"	19	136	1	1	0	0	0	1	0	0	6
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+3(g2+su(2))"	20	136	1	1	0	0	0	1	0	0	7
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+3(g2+su(2))"	29	136	1	1	0	0	0	1	0	0	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+3(g2+su(2))"	20	108	1	1	0	0	0	0	1	0	10
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+3(g2+su(2))"	21	108	1	1	0	0	0	0	1	0	4
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+3(g2+su(2))"	23	108	1	1	0	0	0	0	1	0	5
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+2 su(3)+2(g2+su(2))"	25	-6	0	1	0	0	0	0	0	1	3
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+3 su(3)+2(g2+su(2))"	25	-14	0	2	0	0	0	0	0	1	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	-9	2	1	0	0	0	0	0	1	2
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+su(3)+3(g2+su(2))"	24	-7	1	1	0	0	0	0	0	1	6
14	71	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+su(3)+3(g2+su(2))"	25	-7	1	1	0	0	0	0	0	1	5
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+2 su(3)+2(g2+su(2))"	19	164	0	1	0	0	1	0	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	162	1	1	0	0	1	0	0	0	10
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	19	162	1	1	0	0	1	0	0	0	7
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	162	1	1	0	0	1	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	22	162	1	1	0	0	1	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	24	162	1	1	0	0	1	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+so(8)+su(3)+g2+su(2)+so(7)+2 su(2)"	19	142	1	0	1	0	1	0	0	0	5
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	19	161	2	1	0	0	1	0	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+3(g2+su(2))"	18	163	1	1	0	0	1	0	0	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+3(g2+su(2))"	19	163	1	1	0	0	1	0	0	0	7
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+3(g2+su(2))"	20	163	1	1	0	0	1	0	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+3(g2+su(2))"	21	163	1	1	0	0	1	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	18	170	1	0	0	0	1	0	0	0	11
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	19	170	1	0	0	0	1	0	0	0	7
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	20	170	1	0	0	0	1	0	0	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	21	170	1	0	0	0	1	0	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"2 e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	22	170	1	0	0	0	1	0	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+2 f5+2 su(3)+2(g2+su(2))"	15	190	0	1	0	1	0	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+2 f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	17	188	1	1	0	1	0	0	0	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+2 f5+so(8)+su(3)+2(g2+su(2))"	16	170	0	0	1	1	0	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+2 f5+so(8)+su(3)+g2+su(2)+so(7)+2 su(2)"	18	168	1	0	1	1	0	0	0	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+2 f5+su(3)+2(g2+su(2))"	14	198	0	0	0	1	0	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+2 f5+su(3)+3(g2+su(2))"	17	189	1	1	0	1	0	0	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+2 so(8)+su(3)+g2+su(2)+so(7)+2 su(2)"	17	192	1	0	2	0	0	0	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+2 su(3)+2(g2+su(2))"	14	242	0	1	0	0	0	0	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	15	240	1	1	0	0	0	0	0	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+so(8)+2 su(3)+2(g2+su(2))"	14	214	0	1	1	0	0	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+so(8)+su(3)+2(g2+su(2))"	14	222	0	0	1	0	0	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+su(3)+3(g2+su(2))"	14	241	1	1	0	0	0	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	14	248	1	0	0	0	0	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	19	248	1	0	0	0	0	0	0	0	5
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	20	248	1	0	0	0	0	0	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	21	248	1	0	0	0	0	0	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+2 su(3)+2(g2+su(2))"	23	109	0	1	0	0	0	0	1	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	19	135	1	1	0	0	0	1	0	0	8
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	20	135	1	1	0	0	0	1	0	0	5
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	135	1	1	0	0	0	1	0	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	23	135	1	1	0	0	0	1	0	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	20	107	1	1	0	0	0	0	1	0	12
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	107	1	1	0	0	0	0	1	0	5
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	22	107	1	1	0	0	0	0	1	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	24	107	1	1	0	0	0	0	1	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	21	99	1	2	0	0	0	0	1	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+so(8)+su(3)+g2+su(2)+so(7)+2 su(2)"	20	115	1	0	1	0	0	1	0	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+so(8)+su(3)+g2+su(2)+so(7)+2 su(2)"	21	87	1	0	1	0	0	0	1	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	19	134	2	1	0	0	0	1	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	20	134	2	1	0	0	0	1	0	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	20	106	2	1	0	0	0	0	1	0	5
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	21	106	2	1	0	0	0	0	1	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+3(g2+su(2))"	19	136	1	1	0	0	0	1	0	0	5
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+3(g2+su(2))"	20	136	1	1	0	0	0	1	0	0	7
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+3(g2+su(2))"	20	108	1	1	0	0	0	0	1	0	9
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+3(g2+su(2))"	21	108	1	1	0	0	0	0	1	0	5
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+3(g2+su(2))"	23	108	1	1	0	0	0	0	1	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	19	143	1	0	0	0	0	1	0	0	11
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7'+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	20	143	1	0	0	0	0	1	0	0	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	20	115	1	0	0	0	0	0	1	0	14
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	21	115	1	0	0	0	0	0	1	0	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e7+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	22	115	1	0	0	0	0	0	1	0	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+2 su(3)+2(g2+su(2))"	25	-6	0	1	0	0	0	0	0	1	3
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	24	-8	1	1	0	0	0	0	0	1	13
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	24	-16	1	2	0	0	0	0	0	1	2
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	-9	2	1	0	0	0	0	0	1	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+su(3)+3(g2+su(2))"	24	-7	1	1	0	0	0	0	0	1	6
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+su(3)+3(g2+su(2))"	25	-7	1	1	0	0	0	0	0	1	4
14	72	"e6+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	24	0	1	0	0	0	0	0	0	1	9
14	73	"e7'+f5+3(g2+su(2))"	"2 e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	21	115	1	0	0	0	0	1	0	0	2
14	73	"e7'+f5+3(g2+su(2))"	"2 e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	22	115	1	0	0	0	0	1	0	0	2
14	73	"e7'+f5+3(g2+su(2))"	"2 e7'+f5+4(g2+su(2))"	23	108	1	1	0	0	0	1	0	0	4
14	73	"e7'+f5+3(g2+su(2))"	"2 e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	21	107	1	1	0	0	0	1	0	0	3
14	73	"e7'+f5+3(g2+su(2))"	"2 e7'+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	107	1	1	0	0	0	1	0	0	4
14	73	"e7'+f5+3(g2+su(2))"	"2 e7'+f5+su(3)+3(g2+su(2))"	23	109	0	1	0	0	0	1	0	0	3
14	73	"e7'+f5+3(g2+su(2))"	"e7'+2 f5+2(g2+su(2))+so(7)+2 su(2)"	18	168	1	0	0	1	0	0	0	0	4
14	73	"e7'+f5+3(g2+su(2))"	"e7'+2 f5+2(g2+su(2))+so(7)+2 su(2)"	19	168	1	0	0	1	0	0	0	0	5
14	73	"e7'+f5+3(g2+su(2))"	"e7'+2 f5+2(g2+su(2))+so(7)+2 su(2)"	21	168	1	0	0	1	0	0	0	0	2
14	73	"e7'+f5+3(g2+su(2))"	"e7'+2 f5+2 su(3)+3(g2+su(2))"	22	154	0	2	0	1	0	0	0	0	2
14	73	"e7'+f5+3(g2+su(2))"	"e7'+2 f5+3(g2+su(2))"	14	170	0	0	0	1	0	0	0	0	2
