"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+g2+su(2)+3(so(7)+2 su(2))"	17	173	4	1	0	0	0	0	0	0	18
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+2(g2+su(2))+so(7)+2 su(2)"	16	158	1	0	1	0	0	0	0	0	8
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+2(g2+su(2))+so(7)+2 su(2)"	17	158	1	0	1	0	0	0	0	0	12
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+2(g2+su(2))+so(7)+2 su(2)"	18	158	1	0	1	0	0	0	0	0	4
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+2(g2+su(2))+so(7)+2 su(2)"	19	158	1	0	1	0	0	0	0	0	6
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+2(g2+su(2))+so(7)+2 su(2)"	20	158	1	0	1	0	0	0	0	0	2
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+2(g2+su(2))+so(7)+2 su(2)"	21	158	1	0	1	0	0	0	0	0	3
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+2 su(3)+2(so(7)+2 su(2))"	17	149	1	1	1	0	0	0	0	0	3
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+2 su(3)+g2+su(2)+so(7)+2 su(2)"	17	151	0	1	1	0	0	0	0	0	2
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	16	156	2	0	1	0	0	0	0	0	10
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	17	156	2	0	1	0	0	0	0	0	65
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	18	156	2	0	1	0	0	0	0	0	13
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	19	156	2	0	1	0	0	0	0	0	12
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	20	156	2	0	1	0	0	0	0	0	4
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	21	156	2	0	1	0	0	0	0	0	2
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	22	156	2	0	1	0	0	0	0	0	3
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+g2+su(2)+2(so(7)+2 su(2))"	33	156	2	0	1	0	0	0	0	0	3
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	17	150	1	1	1	0	0	0	0	0	4
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	18	150	1	1	1	0	0	0	0	0	2
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	19	150	1	1	1	0	0	0	0	0	2
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	21	150	1	1	1	0	0	0	0	0	2
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+su(3)+2(so(7)+2 su(2))"	16	157	1	0	1	0	0	0	0	0	9
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+su(3)+2(so(7)+2 su(2))"	17	157	1	0	1	0	0	0	0	0	14
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+su(3)+2(so(7)+2 su(2))"	18	157	1	0	1	0	0	0	0	0	5
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+su(3)+2(so(7)+2 su(2))"	19	157	1	0	1	0	0	0	0	0	5
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+so(8)+su(3)+2(so(7)+2 su(2))"	20	157	1	0	1	0	0	0	0	0	3
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+2(g2+su(2))+so(7)+2 su(2)"	16	178	1	1	0	0	0	0	0	0	53
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+2(g2+su(2))+so(7)+2 su(2)"	17	178	1	1	0	0	0	0	0	0	6
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+2(so(7)+2 su(2))"	15	185	1	0	0	0	0	0	0	0	7
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+2(so(7)+2 su(2))"	16	185	1	0	0	0	0	0	0	0	14
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+2(so(7)+2 su(2))"	17	185	1	0	0	0	0	0	0	0	8
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+2(so(7)+2 su(2))"	18	185	1	0	0	0	0	0	0	0	7
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+3(g2+su(2))+so(7)+2 su(2)"	16	169	2	2	0	0	0	0	0	0	2
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+3(so(7)+2 su(2))"	16	174	3	1	0	0	0	0	0	0	36
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+3(so(7)+2 su(2))"	17	174	3	1	0	0	0	0	0	0	17
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+3(so(7)+2 su(2))"	18	174	3	1	0	0	0	0	0	0	21
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+3(so(7)+2 su(2))"	19	174	3	1	0	0	0	0	0	0	5
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+3(so(7)+2 su(2))"	20	174	3	1	0	0	0	0	0	0	2
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	16	176	2	1	0	0	0	0	0	0	100
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	17	176	2	1	0	0	0	0	0	0	38
12	25	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	18	176	2	1	0	0	0	0	0	0	34
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+2(g2+su(2))+so(7)+2 su(2)"	20	53	0	1	0	0	0	0	1	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+2(g2+su(2))+so(7)+2 su(2)"	20	53	1	1	0	0	0	0	1	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+2(g2+su(2))+so(7)+2 su(2)"	21	53	1	1	0	0	0	0	1	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+2(so(7)+2 su(2))"	20	60	1	0	0	0	0	0	1	0	9
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+2 su(3)+2(so(7)+2 su(2))"	21	44	1	2	0	0	0	0	1	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+g2+su(2)+2(so(7)+2 su(2))"	20	51	1	1	0	0	0	0	1	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+g2+su(2)+2(so(7)+2 su(2))"	20	51	2	1	0	0	0	0	1	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+g2+su(2)+2(so(7)+2 su(2))"	21	51	2	1	0	0	0	0	1	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+su(3)+2(g2+su(2))+so(7)+2 su(2)"	20	45	0	2	0	0	0	0	1	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+su(3)+2(so(7)+2 su(2))"	20	52	1	1	0	0	0	0	1	0	7
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+su(3)+2(so(7)+2 su(2))"	21	52	1	1	0	0	0	0	1	0	7
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	20	43	1	2	0	0	0	0	1	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	21	43	1	2	0	0	0	0	1	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"2 e7+su(3)+g2+su(2)+so(7)+2 su(2)"	21	54	0	1	0	0	0	0	1	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(g2+su(2))+2(so(7)+2 su(2))"	16	175	2	2	0	0	0	0	0	0	91
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(g2+su(2))+2(so(7)+2 su(2))"	17	175	2	2	0	0	0	0	0	0	24
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(g2+su(2))+2(so(7)+2 su(2))"	18	175	2	2	0	0	0	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(g2+su(2))+2(so(7)+2 su(2))"	19	175	2	2	0	0	0	0	0	0	6
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(g2+su(2))+so(7)+2 su(2)"	14	186	1	1	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(g2+su(2))+so(7)+2 su(2)"	15	186	0	1	0	0	0	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(g2+su(2))+so(7)+2 su(2)"	15	186	1	1	0	0	0	0	0	0	13
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(so(7)+2 su(2))"	15	193	1	0	0	0	0	0	0	0	10
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(so(7)+2 su(2))"	17	193	1	0	0	0	0	0	0	0	8
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(so(7)+2 su(2))"	18	193	1	0	0	0	0	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(so(7)+2 su(2))"	19	193	1	0	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2(so(7)+2 su(2))"	20	193	1	0	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 so(8)+2(so(7)+2 su(2))"	17	137	1	0	2	0	0	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 so(8)+2(so(7)+2 su(2))"	18	137	1	0	2	0	0	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	16	170	0	3	0	0	0	0	0	0	21
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	16	170	1	3	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	17	170	0	3	0	0	0	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	17	170	1	3	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	18	170	0	3	0	0	0	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	19	170	0	3	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	20	170	0	3	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+2(so(7)+2 su(2))"	16	177	1	2	0	0	0	0	0	0	42
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+2(so(7)+2 su(2))"	17	177	1	2	0	0	0	0	0	0	17
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+2(so(7)+2 su(2))"	18	177	1	2	0	0	0	0	0	0	8
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+3(g2+su(2))+so(7)+2 su(2)"	17	161	1	4	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	16	168	1	3	0	0	0	0	0	0	29
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	17	168	1	3	0	0	0	0	0	0	8
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	18	168	1	3	0	0	0	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	19	168	1	3	0	0	0	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	20	168	1	3	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	24	168	1	3	0	0	0	0	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+g2+su(2)+so(7)+2 su(2)"	16	179	0	2	0	0	0	0	0	0	15
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+2 su(3)+g2+su(2)+so(7)+2 su(2)"	17	179	0	2	0	0	0	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3(g2+su(2))+so(7)+2 su(2)"	15	177	1	2	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3(g2+su(2))+so(7)+2 su(2)"	16	177	1	2	0	0	0	0	0	0	35
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3(g2+su(2))+so(7)+2 su(2)"	16	177	2	2	0	0	0	0	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3(g2+su(2))+so(7)+2 su(2)"	17	177	1	2	0	0	0	0	0	0	8
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3(g2+su(2))+so(7)+2 su(2)"	17	177	2	2	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3(g2+su(2))+so(7)+2 su(2)"	18	177	1	2	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3(so(7)+2 su(2))"	15	182	3	1	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3(so(7)+2 su(2))"	16	182	3	1	0	0	0	0	0	0	37
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	16	162	0	4	0	0	0	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3 su(3)+2(so(7)+2 su(2))"	17	169	1	3	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3 su(3)+g2+su(2)+so(7)+2 su(2)"	16	171	0	3	0	0	0	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3 su(3)+g2+su(2)+so(7)+2 su(2)"	17	171	0	3	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+3 su(3)+g2+su(2)+so(7)+2 su(2)"	19	171	0	3	0	0	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+2(so(7)+2 su(2))"	19	97	2	2	0	0	1	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	18	108	0	1	0	0	1	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	18	108	1	1	0	0	1	0	0	0	7
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	19	108	1	1	0	0	1	0	0	0	7
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	21	108	1	1	0	0	1	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(g2+su(2))+so(7)+2 su(2)"	22	108	1	1	0	0	1	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(so(7)+2 su(2))"	18	115	1	0	0	0	1	0	0	0	14
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(so(7)+2 su(2))"	19	115	1	0	0	0	1	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+2(so(7)+2 su(2))"	20	115	1	0	0	0	1	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+3(g2+su(2))+so(7)+2 su(2)"	19	99	1	2	0	0	1	0	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	18	106	1	1	0	0	1	0	0	0	9
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	18	106	2	1	0	0	1	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	19	106	1	1	0	0	1	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+g2+su(2)+2(so(7)+2 su(2))"	19	106	2	1	0	0	1	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+so(8)+2(so(7)+2 su(2))"	19	87	1	0	1	0	1	0	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+so(8)+g2+su(2)+2(so(7)+2 su(2))"	19	78	1	1	1	0	1	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	18	100	0	2	0	0	1	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	18	107	1	1	0	0	1	0	0	0	11
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	19	107	1	1	0	0	1	0	0	0	7
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	20	107	1	1	0	0	1	0	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	18	98	1	2	0	0	1	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	19	98	1	2	0	0	1	0	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	21	109	0	1	0	0	1	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+2(g2+su(2))+so(7)+2 su(2)"	19	81	0	1	0	0	0	1	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+2(g2+su(2))+so(7)+2 su(2)"	19	81	1	1	0	0	0	1	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+2(g2+su(2))+so(7)+2 su(2)"	21	81	1	1	0	0	0	1	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+2(so(7)+2 su(2))"	19	88	1	0	0	0	0	1	0	0	7
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+2(so(7)+2 su(2))"	20	88	1	0	0	0	0	1	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+g2+su(2)+2(so(7)+2 su(2))"	19	79	1	1	0	0	0	1	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+g2+su(2)+2(so(7)+2 su(2))"	19	79	2	1	0	0	0	1	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+so(8)+2(so(7)+2 su(2))"	20	60	1	0	1	0	0	1	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+su(3)+2(g2+su(2))+so(7)+2 su(2)"	19	73	0	2	0	0	0	1	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+su(3)+2(so(7)+2 su(2))"	19	80	1	1	0	0	0	1	0	0	7
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+su(3)+2(so(7)+2 su(2))"	20	80	1	1	0	0	0	1	0	0	6
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+su(3)+g2+su(2)+2(so(7)+2 su(2))"	19	71	1	2	0	0	0	1	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	71	1	2	0	0	0	1	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+su(3)+g2+su(2)+so(7)+2 su(2)"	21	82	0	1	0	0	0	1	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	18	123	2	2	0	1	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	17	134	0	1	0	1	0	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	17	134	1	1	0	1	0	0	0	0	8
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	18	134	0	1	0	1	0	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	18	134	1	1	0	1	0	0	0	0	15
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	19	134	1	1	0	1	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	21	134	1	1	0	1	0	0	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	33	134	1	1	0	1	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(so(7)+2 su(2))"	17	141	1	0	0	1	0	0	0	0	16
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(so(7)+2 su(2))"	18	141	1	0	0	1	0	0	0	0	8
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2(so(7)+2 su(2))"	19	141	1	0	0	1	0	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	127	0	2	0	1	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+3(g2+su(2))+so(7)+2 su(2)"	18	125	1	2	0	1	0	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	17	132	1	1	0	1	0	0	0	0	10
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	17	132	2	1	0	1	0	0	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	18	132	1	1	0	1	0	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	18	132	2	1	0	1	0	0	0	0	5
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	20	132	1	1	0	1	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+g2+su(2)+2(so(7)+2 su(2))"	21	132	2	1	0	1	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+g2+su(2)+so(7)+2 su(2)"	12	143	0	0	0	1	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+2(g2+su(2))+so(7)+2 su(2)"	18	106	0	1	1	1	0	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+2(so(7)+2 su(2))"	18	113	1	0	1	1	0	0	0	0	6
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+g2+su(2)+2(so(7)+2 su(2))"	18	104	1	1	1	1	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+so(8)+g2+su(2)+so(7)+2 su(2)"	16	115	0	0	1	1	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	17	126	0	2	0	1	0	0	0	0	3
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	18	126	0	2	0	1	0	0	0	0	2
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	19	126	1	2	0	1	0	0	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+su(3)+2(so(7)+2 su(2))"	17	133	1	1	0	1	0	0	0	0	10
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+su(3)+2(so(7)+2 su(2))"	18	133	1	1	0	1	0	0	0	0	13
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+su(3)+2(so(7)+2 su(2))"	21	133	1	1	0	1	0	0	0	0	4
12	26	"e7+g2+su(2)+so(7)+2 su(2)"	"e7+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	18	124	1	2	0	1	0	0	0	0	8
