"catalog type"	"catalog id"	"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
"N2"	"12147"	130	"{1,4,1,3,1,6,1,3,1,5,1,2}"	145	"e6+f4+so(8)+2 su(3)"	""	"{1, 1, 3, 2, 3, 1, 3, 2, 3, 1, 2, 1}"
"N2"	"12148"	131	"{1,4,1,3,1,6,1,3,1,{1,5},1}"	145	"e6+f4+so(8)+2 su(3)"	"{10,12}"	"{1, 1, 3, 2, 3, 1, 3, 2, 3, 1, 1, 1}"
"N2"	"12156"	132	"{1,4,1,3,2,1,7,1,2,3,2,1}"	166	"e7'+so(8)+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 3, 2, 3, 4, 1, 3, 2, 1, 1, 1}"
"N2"	"12162"	133	"{1,4,1,3,2,1,8,1,2,2,3,1}"	140	"e7+so(8)+2(g2+su(2))"	""	"{1, 1, 3, 2, 3, 4, 1, 4, 3, 2, 1, 1}"
"N2"	"12167"	134	"{1,4,1,3,2,1,8,1,2,3,1,3}"	132	"e7+so(8)+su(3)+2(g2+su(2))"	""	"{1, 1, 3, 2, 3, 4, 1, 4, 3, 2, 3, 1}"
"N2"	"12170"	135	"{1,4,1,3,2,1,8,1,2,{1,3},2}"	138	"e7+so(8)+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 3, 2, 3, 4, 1, 4, 3, 2, 2, 1}"
"N2"	"12173"	136	"{3,1,4,1,3,2,1,8,1,2,3,1}"	132	"e7+so(8)+su(3)+2(g2+su(2))"	""	"{1, 3, 2, 5, 3, 4, 5, 1, 3, 2, 1, 1}"
"N2"	"12177"	137	"{1,4,1,3,2,2,1,8,1,2,3,1}"	140	"e7+so(8)+2(g2+su(2))"	""	"{1, 1, 3, 2, 3, 4, 5, 1, 3, 2, 1, 1}"
"N2"	"12203"	138	"{1,3,1,6,1,3,1,6,1,2,2,3}"	138	"2 e6+2 su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 4, 3, 5, 2, 7, 5, 3, 1}"
"N2"	"12212"	139	"{1,3,2,1,6,1,3,1,6,1,2,2}"	146	"2 e6+su(3)+g2+su(2)"	""	"{1, 1, 2, 3, 1, 3, 2, 3, 1, 3, 2, 1}"
"N2"	"12248"	140	"{3,1,3,1,6,1,3,1,6,1,2,2}"	139	"2 e6+3 su(3)"	""	"{1, 3, 2, 3, 1, 3, 2, 3, 1, 3, 2, 1}"
"N2"	"12261"	141	"{1,3,1,6,1,2,3,2,1,6,1,2}"	144	"2 e6+su(3)+so(7)+2 su(2)"	""	"{1, 1, 2, 1, 4, 3, 2, 3, 4, 1, 2, 1}"
"N2"	"12274"	142	"{1,6,1,2,3,2,1,7,1,2,2,3}"	116	"e7'+e6+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 5, 4, 3, 5, 7, 2, 7, 5, 3, 1}"
"N2"	"12275"	143	"{1,7,1,2,3,2,1,6,1,2,3,2}"	114	"e7'+e6+2(so(7)+2 su(2))"	""	"{1, 1, 6, 5, 4, 7, 10, 3, 8, 5, 2, 1}"
"N2"	"12284"	144	"{3,2,1,6,1,2,3,2,1,7,1,2}"	116	"e7'+e6+g2+su(2)+so(7)+2 su(2)"	""	"{1, 3, 5, 2, 7, 5, 3, 4, 5, 1, 2, 1}"
"N2"	"12286"	145	"{2,1,6,1,2,3,2,1,7,1,2,2}"	125	"e7'+e6+so(7)+2 su(2)"	""	"{1, 2, 1, 4, 3, 2, 3, 4, 1, 3, 2, 1}"
"N2"	"12689"	146	"{1,3,1,6,1,3,1,5,1,3,1,4}"	137	"e6+f4+so(8)+3 su(3)"	""	"{1, 1, 2, 1, 4, 3, 5, 2, 5, 3, 4, 1}"
"N2"	"12693"	147	"{4,1,3,2,1,7,1,2,3,2,1,5}"	114	"e7'+f4+so(8)+g2+su(2)+so(7)+2 su(2)"	""	"{1, 4, 3, 5, 7, 2, 7, 5, 3, 4, 5, 1}"
"N2"	"12694"	148	"{4,1,3,2,1,7,1,2,3,1,5,1}"	116	"e7'+f4+so(8)+2(g2+su(2))"	""	"{1, 4, 3, 5, 7, 2, 7, 5, 3, 4, 1, 1}"
"N2"	"12698"	149	"{4,1,2,3,2,1,7,1,2,3,2,1}"	164	"e7'+so(8)+2(so(7)+2 su(2))"	""	"{1, 4, 3, 2, 3, 4, 1, 3, 2, 1, 1, 1}"
"N2"	"12700"	150	"{4,1,3,1,5,1,3,2,1,7,1,2}"	117	"e7'+f4+so(8)+su(3)+g2+su(2)"	""	"{1, 4, 3, 5, 2, 5, 3, 4, 5, 1, 2, 1}"
"N2"	"12701"	151	"{4,1,3,1,5,1,3,2,2,1,7,1}"	117	"e7'+f4+so(8)+su(3)+g2+su(2)"	""	"{1, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1, 1}"
"N2"	"12708"	152	"{4,1,2,3,2,1,8,1,2,2,3,1}"	138	"e7+so(8)+g2+su(2)+so(7)+2 su(2)"	""	"{1, 4, 3, 2, 3, 4, 1, 4, 3, 2, 1, 1}"
"N2"	"12713"	153	"{4,1,2,3,2,1,8,1,2,3,1,3}"	130	"e7+so(8)+su(3)+g2+su(2)+so(7)+2 su(2)"	""	"{1, 4, 3, 2, 3, 4, 1, 4, 3, 2, 3, 1}"
"N2"	"12715"	154	"{4,1,2,3,2,1,8,1,2,{1,3},2}"	136	"e7+so(8)+2(so(7)+2 su(2))"	""	"{1, 4, 3, 2, 3, 4, 1, 4, 3, 2, 2, 1}"
"N3"	"12793"	155	"{1,{1,4},1,4,1,4,1,3,2,2,1}"	226	"3 so(8)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1}"
"N3"	"12798"	156	"{2,1,{1,8},1,2,3,1,4,1,4,1}"	121	"e7+2 so(8)+g2+su(2)"	""	"{1, 2, 1, 1, 5, 4, 3, 5, 2, 3, 1, 1}"
"N3"	"12799"	157	"{1,{1,8},1,2,3,1,4,1,4,1,3}"	113	"e7+2 so(8)+su(3)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 6, 5, 4, 7, 3, 5, 2, 3, 1}"
"N3"	"12800"	158	"{1,{1,8},1,2,2,3,1,4,1,4,1}"	121	"e7+2 so(8)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 6, 5, 4, 3, 5, 2, 3, 1, 1}"
"N3"	"13340"	159	"{3,2,1,{1,8},1,2,3,1,4,1,4}"	112	"e7+2 so(8)+2(g2+su(2))"	""	"{1, 3, 5, 2, 2, 9, 7, 5, 8, 3, 4, 1}"
"N3"	"13345"	160	"{1,{1,6},1,3,1,6,1,2,3,1,4}"	118	"2 e6+so(8)+su(3)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 4, 3, 5, 2, 7, 5, 3, 4, 1}"
"N3"	"13537"	161	"{1,{1,6},1,3,1,{1,6},1,3,1,4}"	119	"2 e6+so(8)+2 su(3)"	"{1,2}"	"{1, 1, 1, 4, 3, 5, 2, 2, 5, 3, 4, 1}"
"N3"	"13729"	162	"{1,3,1,4,1,4,1,4,1,3,2,1}"	218	"3 so(8)+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1}"
"N3"	"13731"	163	"{1,3,1,4,1,4,1,4,1,{2,3},2}"	216	"3 so(8)+su(3)+so(7)+2 su(2)"	"{10,12}"	"{2, 2, 4, 2, 4, 2, 4, 2, 4, 1, 2, 1}"
"N3"	"13739"	164	"{1,2,2,3,1,4,1,4,1,4,1,2}"	226	"3 so(8)+g2+su(2)"	""	"{1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1}"
"N3"	"13752"	165	"{1,4,1,4,1,3,2,1,8,1,2,2}"	121	"e7+2 so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 5, 3, 4, 5, 1, 3, 2, 1}"
"N3"	"13753"	166	"{1,8,1,2,3,1,4,1,4,1,3,2}"	112	"e7+2 so(8)+2(g2+su(2))"	""	"{1, 1, 7, 6, 5, 9, 4, 7, 3, 5, 2, 1}"
"N3"	"13754"	167	"{3,1,4,1,4,1,3,2,1,8,1,2}"	113	"e7+2 so(8)+su(3)+g2+su(2)"	""	"{1, 3, 2, 5, 3, 7, 4, 5, 6, 1, 2, 1}"
"N3"	"13755"	168	"{1,4,1,4,1,3,2,2,1,8,1,2}"	121	"e7+2 so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 5, 3, 4, 5, 6, 1, 2, 1}"
"N3"	"13756"	169	"{1,8,1,2,2,3,1,4,1,4,1,3}"	113	"e7+2 so(8)+su(3)+g2+su(2)"	""	"{1, 1, 7, 6, 5, 4, 7, 3, 5, 2, 3, 1}"
"N3"	"14319"	170	"{1,5,1,3,1,6,1,3,1,4,1,4}"	117	"e6+f4+2 so(8)+2 su(3)"	""	"{1, 1, 4, 3, 5, 2, 7, 5, 8, 3, 4, 1}"
"N3"	"14326"	171	"{3,2,2,1,8,1,2,3,1,4,1,4}"	112	"e7+2 so(8)+2(g2+su(2))"	""	"{1, 3, 5, 7, 2, 9, 7, 5, 8, 3, 4, 1}"
"N3"	"14327"	172	"{2,2,3,1,4,1,4,1,3,2,1,8}"	112	"e7+2 so(8)+2(g2+su(2))"	""	"{1, 2, 3, 7, 4, 9, 5, 11, 6, 7, 8, 1}"
"N3"	"14330"	173	"{3,2,1,8,1,2,2,3,1,4,1,4}"	112	"e7+2 so(8)+2(g2+su(2))"	""	"{1, 3, 5, 2, 11, 9, 7, 5, 8, 3, 4, 1}"
"N3"	"14331"	174	"{2,3,1,4,1,4,1,3,2,2,1,8}"	112	"e7+2 so(8)+2(g2+su(2))"	""	"{1, 2, 5, 3, 7, 4, 9, 5, 6, 7, 8, 1}"
"N3"	"14336"	175	"{2,1,6,1,3,1,6,1,2,3,1,4}"	118	"2 e6+so(8)+su(3)+g2+su(2)"	""	"{1, 2, 1, 4, 3, 5, 2, 7, 5, 3, 4, 1}"
"N3"	"14337"	176	"{1,6,1,2,3,2,1,6,1,3,1,4}"	116	"2 e6+so(8)+su(3)+so(7)+2 su(2)"	""	"{1, 1, 5, 4, 3, 5, 7, 2, 5, 3, 4, 1}"
"N3"	"14617"	177	"{2,1,6,1,3,1,{1,6},1,3,1,4}"	119	"2 e6+so(8)+2 su(3)"	""	"{1, 2, 1, 4, 3, 5, 2, 2, 5, 3, 4, 1}"
"N3"	"14680"	178	"{4,1,3,2,1,{1,8},1,2,3,1,4}"	112	"e7+2 so(8)+2(g2+su(2))"	"Inversion"	"{1, 4, 3, 5, 7, 2, 2, 7, 5, 3, 4, 1}"
"N3"	"14689"	179	"{4,1,3,2,2,1,8,1,2,3,1,4}"	112	"e7+2 so(8)+2(g2+su(2))"	""	"{1, 4, 3, 5, 7, 9, 2, 7, 5, 3, 4, 1}"
"N4"	"14847"	180	"{1,{1,4},1,4,1,4,1,4,1,3,1}"	199	"4 so(8)+su(3)"	"{1,2}"	"{1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1}"
"N4"	"15545"	181	"{1,3,1,4,1,4,1,4,1,4,1,2}"	199	"4 so(8)+su(3)"	""	"{1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1}"
"N4"	"15556"	182	"{1,4,1,4,1,4,1,3,2,1,7,1}"	121	"e7'+3 so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 5, 3, 7, 4, 5, 6, 1, 1}"
"N4"	"16044"	183	"{3,1,4,1,4,1,4,1,3,2,1,7}"	113	"e7'+3 so(8)+su(3)+g2+su(2)"	""	"{1, 3, 2, 5, 3, 7, 4, 9, 5, 6, 7, 1}"
"N4"	"16045"	184	"{1,4,1,4,1,4,1,3,2,2,1,7}"	121	"e7'+3 so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 5, 3, 7, 4, 5, 6, 7, 1}"
"N5"	"17506"	185	"{1,4,1,4,1,4,1,4,1,3,1,6}"	121	"e6+4 so(8)+su(3)"	""	"{1, 1, 3, 2, 5, 3, 7, 4, 9, 5, 6, 1}"
"NN"	"7"	186	"{5,1,2,2,3,1,5,1,3,2,2,1}"	197	"2 f4+2(g2+su(2))"	""	"{1, 5, 4, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
"NN"	"8"	187	"{1,2,2,3,1,{1,5},1,3,2,2,1}"	249	"f4+2(g2+su(2))"	"Inversion"	"{1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1}"
"NN"	"80"	188	"{2,1,5,1,3,1,5,1,3,2,2,1}"	198	"2 f4+su(3)+g2+su(2)"	""	"{1, 2, 1, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
"NN"	"81"	189	"{1,{1,5},1,3,1,5,1,3,2,2,1}"	198	"2 f4+su(3)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
"NN"	"87"	190	"{1,5,1,2,3,1,5,1,3,2,2,1}"	197	"2 f4+2(g2+su(2))"	""	"{1, 1, 4, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
"NN"	"94"	191	"{1,3,1,5,1,3,1,5,1,3,2,1}"	190	"2 f4+2 su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 3, 2, 3, 1, 2, 1, 1, 1}"
