"catalog type"	"catalog id"	"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
"N3"	"12797"	138	"{1,{1,7},1,2,3,1,4,1,4,1}"	120	"e7'+2 so(8)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 5, 4, 3, 5, 2, 3, 1, 1}"
"N3"	"13728"	139	"{1,3,1,4,1,4,1,4,1,3,1}"	190	"3 so(8)+2 su(3)"	"Inversion"	"{1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1}"
"N3"	"13736"	140	"{1,2,3,1,4,1,4,1,4,1,2}"	197	"3 so(8)+g2+su(2)"	""	"{1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1}"
"N3"	"13740"	141	"{2,{2,3},1,4,1,4,1,4,1,2}"	195	"3 so(8)+so(7)+2 su(2)"	"{1,2}"	"{1, 1, 2, 4, 2, 4, 2, 4, 2, 4, 2}"
"N3"	"13742"	142	"{1,4,1,4,1,3,1,6,1,3,1}"	140	"e6+2 so(8)+2 su(3)"	""	"{1, 1, 3, 2, 5, 3, 4, 1, 2, 1, 1}"
"N3"	"13746"	143	"{1,4,1,3,1,6,1,3,1,4,1}"	140	"e6+2 so(8)+2 su(3)"	"Inversion"	"{1, 1, 3, 2, 3, 1, 3, 2, 3, 1, 1}"
"N3"	"13747"	144	"{1,4,1,4,1,3,2,1,7,1,2}"	120	"e7'+2 so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 5, 3, 4, 5, 1, 2, 1}"
"N3"	"13748"	145	"{1,7,1,2,3,1,4,1,4,1,3}"	112	"e7'+2 so(8)+su(3)+g2+su(2)"	""	"{1, 1, 6, 5, 4, 7, 3, 5, 2, 3, 1}"
"N3"	"13749"	146	"{1,4,1,4,1,3,2,2,1,7,1}"	120	"e7'+2 so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 5, 3, 4, 5, 6, 1, 1}"
"N3"	"14323"	147	"{3,2,1,7,1,2,3,1,4,1,4}"	111	"e7'+2 so(8)+2(g2+su(2))"	""	"{1, 3, 5, 2, 9, 7, 5, 8, 3, 4, 1}"
"N3"	"14324"	148	"{2,3,1,4,1,4,1,3,2,1,7}"	111	"e7'+2 so(8)+2(g2+su(2))"	""	"{1, 2, 5, 3, 7, 4, 9, 5, 6, 7, 1}"
"N3"	"14325"	149	"{3,1,4,1,4,1,3,2,2,1,7}"	112	"e7'+2 so(8)+su(3)+g2+su(2)"	""	"{1, 3, 2, 5, 3, 7, 4, 5, 6, 7, 1}"
"N3"	"14688"	150	"{4,1,3,2,1,7,1,2,3,1,4}"	111	"e7'+2 so(8)+2(g2+su(2))"	"Inversion"	"{1, 4, 3, 5, 7, 2, 7, 5, 3, 4, 1}"
"N4"	"14698"	151	"{1,{1,4},1,4,1,4,1,{1,4},1}"	178	"4 so(8)"	"{Inversion,{1,2},{9,11}}"	"{1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1}"
"N4"	"14851"	152	"{1,{1,4},1,4,1,4,1,4,1,2}"	178	"4 so(8)"	"{1,2}"	"{1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1}"
"N4"	"15554"	153	"{2,1,4,1,4,1,4,1,4,1,2}"	178	"4 so(8)"	"Inversion"	"{1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1}"
"N4"	"15555"	154	"{1,4,1,4,1,4,1,3,1,6,1}"	120	"e6+3 so(8)+su(3)"	""	"{1, 1, 3, 2, 5, 3, 7, 4, 5, 1, 1}"
"N4"	"16041"	155	"{3,1,4,1,4,1,4,1,3,1,6}"	112	"e6+3 so(8)+2 su(3)"	""	"{1, 3, 2, 5, 3, 7, 4, 9, 5, 6, 1}"
"N4"	"16042"	156	"{3,1,6,1,3,1,4,1,4,1,4}"	112	"e6+3 so(8)+2 su(3)"	""	"{1, 3, 2, 9, 7, 12, 5, 8, 3, 4, 1}"
"N4"	"16043"	157	"{1,4,1,4,1,4,1,3,2,1,6}"	119	"e6+3 so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 5, 3, 7, 4, 5, 6, 1}"
"N4"	"16412"	158	"{4,1,4,1,3,1,6,1,3,1,4}"	112	"e6+3 so(8)+2 su(3)"	""	"{1, 4, 3, 8, 5, 7, 2, 5, 3, 4, 1}"
"NN"	"25"	159	"{1,2,2,3,1,{1,5},1,3,2,1}"	220	"f4+2(g2+su(2))"	""	"{1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1}"
"NN"	"26"	160	"{5,1,2,2,3,1,5,1,3,2,1}"	168	"2 f4+2(g2+su(2))"	""	"{1, 5, 4, 3, 2, 3, 1, 2, 1, 1, 1}"
"NN"	"61"	161	"{1,2,3,2,1,5,1,3,2,2,1}"	218	"f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1}"
"NN"	"82"	162	"{2,1,5,1,3,1,5,1,3,2,1}"	169	"2 f4+su(3)+g2+su(2)"	""	"{1, 2, 1, 3, 2, 3, 1, 2, 1, 1, 1}"
"NN"	"83"	163	"{1,{1,5},1,3,1,5,1,3,2,1}"	169	"2 f4+su(3)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 1, 2, 1, 1, 1}"
"NN"	"84"	164	"{1,5,1,3,1,5,1,3,2,1,5}"	117	"3 f4+su(3)+g2+su(2)"	""	"{1, 1, 4, 3, 5, 2, 5, 3, 4, 5, 1}"
"NN"	"91"	165	"{1,5,1,2,3,1,5,1,3,2,1}"	168	"2 f4+2(g2+su(2))"	""	"{1, 1, 4, 3, 2, 3, 1, 2, 1, 1, 1}"
"NN"	"92"	166	"{5,1,2,3,1,5,1,3,2,1,5}"	116	"3 f4+2(g2+su(2))"	"Inversion"	"{1, 5, 4, 3, 5, 2, 5, 3, 4, 5, 1}"
"NN"	"96"	167	"{1,3,1,5,1,3,1,5,1,3,1}"	162	"2 f4+3 su(3)"	"Inversion"	"{1, 1, 2, 1, 3, 2, 3, 1, 2, 1, 1}"
"NN"	"97"	168	"{3,1,5,1,3,1,5,1,3,1,5}"	110	"3 f4+3 su(3)"	""	"{1, 3, 2, 7, 5, 8, 3, 7, 4, 5, 1}"
"NN"	"121"	169	"{1,5,1,3,1,5,1,3,1,5,1}"	118	"3 f4+2 su(3)"	"Inversion"	"{1, 1, 4, 3, 5, 2, 5, 3, 4, 1, 1}"
